"Txn date","Effective","Description","Truncated card number","Amount","Charges","Balance"
"2025-03-10","2025-03-07","SF FuneralF795812       250307","","31.63","","191070.77"
"2025-03-10","2025-03-07","SF FuneralFDC000000086Y9250307","","31.63","","191102.4"
"2025-03-10","2025-03-07","SF FuneralF811119       250307","","31.63","","191134.03"
"2025-03-10","2025-03-07","SF FuneralF823750       250307","","31.63","","191165.66"
"2025-03-10","2025-03-07","SF FuneralF829118       250307","","31.63","","191197.29"
"2025-03-10","2025-03-07","SF FuneralFDC0000000HBD0250307","","31.63","","191228.92"
"2025-03-10","2025-03-07","SF FuneralFDC0000000J2XM250309","","31.63","","191260.55"
"2025-03-10","2025-03-07","SF FuneralFDC0000000JFC4250307","","31.63","","191292.18"
"2025-03-10","2025-03-07","SF FuneralF1065649      250307","","31.63","","191323.81"
"2025-03-10","2025-03-07","SF FuneralF1078056      250307","","31.63","","191355.44"
"2025-03-10","2025-03-07","SF FuneralF1084400      250307","","31.63","","191387.07"
"2025-03-10","2025-03-07","SF FuneralF1085355      250307","","31.63","","191418.7"
"2025-03-10","2025-03-07","SF FuneralF1115119      250307","","31.63","","191450.33"
"2025-03-10","2025-03-07","SF FuneralFDC0000000NNGY250307","","31.63","","191481.96"
"2025-03-10","2025-03-07","SF FuneralF1123008      250307","","31.63","","191513.59"
"2025-03-10","2025-03-07","SF FuneralF1123947      250307","","31.63","","191545.22"
"2025-03-10","2025-03-07","SF FuneralF1130369      250307","","31.63","","191576.85"
"2025-03-10","2025-03-07","SF FuneralF1130684      250307","","31.63","","191608.48"
"2025-03-10","2025-03-07","SF FuneralF1131198      250307","","31.63","","191640.11"
"2025-03-10","2025-03-07","SF FuneralF1131924      250307","","31.63","","191671.74"
"2025-03-10","2025-03-07","SF FuneralFDC0000000Q7FQ250307","","31.63","","191703.37"
"2025-03-10","2025-03-07","SF FuneralF1132194      250307","","31.63","","191735"
"2025-03-10","2025-03-07","SF FuneralFDC0000000Q9Z0250307","","31.63","","191766.63"
"2025-03-10","2025-03-07","SF FuneralF1132933      250307","","31.63","","191798.26"
"2025-03-10","2025-03-08","SF FuneralFDC00000006HHY250308","","31.63","","191829.89"
"2025-03-10","2025-03-08","SF FuneralFDC00000007G0S250308","","31.63","","191861.52"
"2025-03-10","2025-03-10","SF FuneralFDC00000005LS9250310","","31.63","","191893.15"
"2025-03-10","2025-03-10","SF FuneralFDC00000005NR4250310","","31.63","","191924.78"
"2025-03-10","2025-03-10","SF FuneralFDC00000005NT1250310","","31.63","","191956.41"
"2025-03-10","2025-03-10","SF FuneralFDC00000005RZQ250310","","31.63","","191988.04"
"2025-03-10","2025-03-10","SF FuneralFDC00000005XG9250310","","31.63","","192019.67"
"2025-03-10","2025-03-10","SF FuneralFDC000000071S5250310","","31.63","","192051.3"
"2025-03-10","2025-03-10","SF FuneralFDC00000007GS9250310","","31.63","","192082.93"
"2025-03-10","2025-03-10","SF FuneralF830431       250310","","31.63","","192114.56"
"2025-03-10","2025-03-10","SF FuneralF1052717      250310","","31.63","","192146.19"
"2025-03-10","2025-03-10","SF FuneralF1072928      250310","","31.63","","192177.82"
"2025-03-10","2025-03-10","SF FuneralF1072934      250310","","31.63","","192209.45"
"2025-03-10","2025-03-10","SF FuneralF1115136      250310","","31.63","","192241.08"
"2025-03-10","2025-03-10","SF FuneralF1117767      250310","","31.63","","192272.71"
"2025-03-10","2025-03-10","SF FuneralF1124411      250310","","31.63","","192304.34"
"2025-03-10","2025-03-07","SF FuneralF813620       250307","","126.5","","192430.84"
"2025-03-10","2025-03-10","SF FuneralFDC00000005LX1250309","","63.25","","192494.09"
"2025-03-10","2025-03-10","SF FuneralFDC00000005ZZL250309","","126.5","","192620.59"
"2025-03-10","2025-03-10","SF FuneralF1126313      250310","","63.25","","192683.84"
"2025-03-10","2025-03-10","SF FuneralFDC00000002XYZ250309","","55","","192738.84"
"2025-03-10","2025-03-10","SF FuneralFDC000000089G2250309","","31.63","","192770.47"
"2025-03-10","2025-03-10","SF FuneralFDC0000000MR2H250310","","31.63","","192802.1"
"2025-03-10","2025-03-10","SF FuneralF1113735      250310","","31.63","","192833.73"
"2025-03-10","2025-03-10","SF FuneralF1127801      250310","","31.63","","192865.36"
"2025-03-10","2025-03-07","SF FuneralFDC00000007G54250307","","31.63","","192896.99"
"2025-03-10","2025-03-07","SF FuneralF805319       250307","","31.63","","192928.62"
"2025-03-10","2025-03-07","SF FuneralF821927       250307","","31.63","","192960.25"
"2025-03-10","2025-03-07","SF FuneralF822337       250307","","126.5","","193086.75"
"2025-03-10","2025-03-07","SF FuneralF981626       250307","","126.5","","193213.25"
"2025-03-10","2025-03-07","SF FuneralF1123167      250307","","31.63","","193244.88"
"2025-03-10","2025-03-07","SF FuneralF1126869      250307","","31.63","","193276.51"
"2025-03-10","2025-03-10","SF FuneralFDC00000005LWP250309","","31.63","","193308.14"
"2025-03-10","2025-03-10","SF FuneralFDC00000005Z12250310","","31.63","","193339.77"
"2025-03-10","2025-03-10","SF FuneralFDC000000069CL250310","","31.63","","193371.4"
"2025-03-10","2025-03-10","SF FuneralF820956       250309","","31.63","","193403.03"
"2025-03-10","2025-03-07","SF FuneralFDC00000002WNP250307","","220","","193623.03"
"2025-03-10","2025-03-07","SF FuneralFDC00000005TX1250307","","31.63","","193654.66"
"2025-03-10","2025-03-07","SF FuneralFDC00000006NFW250307","","31.63","","193686.29"
"2025-03-10","2025-03-07","SF FuneralFDC00000007GX8250307","","126.5","","193812.79"
"2025-03-10","2025-03-07","SF FuneralF779346       250307","","31.63","","193844.42"
"2025-03-10","2025-03-07","SF FuneralFDC0000000L8NN250307","","31.63","","193876.05"
"2025-03-10","2025-03-07","SF FuneralFDC00000005J39250307","","126.5","","194002.55"
"2025-03-10","2025-03-07","SF FuneralFDC000000070CD250307","","31.63","","194034.18"
"2025-03-10","2025-03-07","SF FuneralFDC000000087TX250307","","126.5","","194160.68"
"2025-03-10","2025-03-07","SF FuneralF814074       250307","","31.63","","194192.31"
"2025-03-10","2025-03-07","SF FuneralF1104255      250307","","31.63","","194223.94"
"2025-03-10","2025-03-07","SF FuneralF1128672      250307","","31.63","","194255.57"
"2025-03-10","2025-03-10","SF FuneralFDC00000005NX7250310","","31.63","","194287.2"
"2025-03-10","2025-03-10","SF FuneralFDC00000006GNR250310","","31.63","","194318.83"
"2025-03-10","2025-03-10","SF FuneralFDC00000006XFM250310","","31.63","","194350.46"
"2025-03-10","2025-03-10","SF FuneralFDC0000000MSC7250310","","47.88","","194398.34"
"2025-03-10","2025-03-10","SF FuneralF1112136      250310","","31.63","","194429.97"
"2025-03-10","2025-02-27","SF FuneralF1109860      250227","","126.5","","194556.47"
"2025-03-10","2025-03-07","SF FuneralFDC000000088H0250307","","126.5","","194682.97"
"2025-03-10","2025-03-07","SF FuneralF822267       250307","","31.63","","194714.6"
"2025-03-10","2025-03-07","SF FuneralFDC0000000L8B0250307","","31.63","","194746.23"
"2025-03-10","2025-03-07","SF FuneralF1118177      250307","","126.5","","194872.73"
"2025-03-10","2025-03-07","SF FuneralF1122989      250307","","126.5","","194999.23"
"2025-03-10","2025-03-07","SF FuneralF1132255      250307","","31.63","","195030.86"
"2025-03-10","2025-03-08","SF FuneralF1060968      250309","","31.63","","195062.49"
"2025-03-10","2025-03-10","SF FuneralFDC00000005H8J250309","","31.63","","195094.12"
"2025-03-10","2025-03-04","SF FuneralF1016647      250304","","126.5","","195220.62"
"2025-03-10","2025-03-05","SF FuneralF987016       250305","","31.63","","195252.25"
"2025-03-10","2025-02-25","Rev SF FuneralFDC00000007NZG250225","","-126.5","","195125.75"
"2025-03-10","2025-02-28","Rev SF FuneralFDC00000007H55250228","","-126.5","","194999.25"
"2025-03-10","2025-03-04","Rev SF FuneralFDC00000008TJ6250304","","-126.5","","194872.75"
"2025-03-10","2025-03-04","Rev SF FuneralFDC0000000BG38250304","","-126.5","","194746.25"
"2025-03-10","2025-03-03","Rev SF FuneralFDC00000006GTL250302","","-126.5","","194619.75"
"2025-03-10","2025-02-21","Rev SF FuneralFDC0000000L3MT250221","","-31.63","","194588.12"
"2025-03-10","2025-03-07","Rev SF FuneralFDC0000000KLCD250307","","-31.63","","194556.49"
"2025-03-10","2025-03-07","Rev SF FuneralFDC0000000L3MT250307","","-31.63","","194524.86"
"2025-03-10","2025-03-07","Rev SF FuneralFDC0000000B37Y250307","","-31.63","","194493.23"
"2025-03-10","2025-03-07","Rev SF FuneralFDC00000007MW5250307","","-31.63","","194461.6"
"2025-03-10","2025-03-07","Rev SF FuneralFDC00000008NYM250307","","-31.63","","194429.97"
"2025-03-10","2025-03-04","Rev SF FuneralFDC00000008C95250304","","-31.63","","194398.34"
"2025-03-10","2025-02-28","Rev SF FuneralFDC00000006C6F250228","","-126.5","","194271.84"
"2025-03-10","2025-02-27","Rev SF FuneralFDC0000000BP51250227","","-126.5","","194145.34"
"2025-03-10","2025-02-28","Rev SF FuneralFDC00000006KVT250228","","-126.5","","194018.84"
"2025-03-10","2025-02-28","Rev SF FuneralFDC00000006KYZ250228","","-126.5","","193892.34"
"2025-03-10","2025-03-04","SF FuneralF1103795      250304","","31.63","","193923.97"
"2025-03-10","2025-03-07","SF FuneralFDC00000006NRD250307","","126.5","","194050.47"
"2025-03-10","2025-03-10","SF FuneralF834933       250310","","31.63","","194082.1"
"2025-03-10","2025-03-10","SF FuneralFDC0000000LJ60250310","","31.63","","194113.73"
"2025-03-10","2025-03-10","SF FuneralF1132115      250310","","31.63","","194145.36"
"2025-03-10","2024-12-23","Rev SF FuneralFDC00000006CQR241228","","-126.5","","194018.86"
"2025-03-10","2025-01-24","Rev SF FuneralFDC00000006CQR250128","","-126.5","","193892.36"
"2025-03-10","2025-03-04","SF FuneralF1073036      250304","","63.25","","193955.61"
"2025-03-10","2025-03-04","SF FuneralF1118312      250304","","63.25","","194018.86"
"2025-03-10","2025-03-07","SF FuneralFDC00000005HJM250307","","31.63","","194050.49"
"2025-03-10","2025-03-07","SF FuneralFDC00000006Q6W250307","","126.5","","194176.99"
"2025-03-10","2025-03-07","SF FuneralF815510       250307","","31.63","","194208.62"
"2025-03-10","2025-03-08","SF FuneralF814211       250308","","31.63","","194240.25"
"2025-03-10","2025-03-04","SF FuneralF1122605      250304","","31.63","","194271.88"
"2025-03-10","2025-03-07","SF FuneralFDC00000007Q3J250307","","126.5","","194398.38"
"2025-03-10","2025-03-07","SF FuneralFDC000000085Z5250307","","31.63","","194430.01"
"2025-03-10","2025-03-07","SF FuneralF1127614      250307","","31.63","","194461.64"
"2025-03-10","2025-03-07","SF FuneralF1132536      250307","","63.25","","194524.89"
"2025-03-10","2025-03-08","SF FuneralF1130825      250308","","31.63","","194556.52"
"2025-03-10","2025-03-10","SF FuneralFDC000000070Z5250309","","31.63","","194588.15"
"2025-03-10","2025-03-10","SF FuneralF799566       250309","","126.5","","194714.65"
"2025-03-10","2025-03-10","SF FuneralF841615       250310","","31.63","","194746.28"
"2025-03-10","2025-03-03","SF FuneralF901048       250303","","126.5","","194872.78"
"2025-03-10","2025-03-07","SF FuneralFDC00000005QYG250307","","63.25","","194936.03"
"2025-03-10","2025-03-07","SF FuneralF981788       250307","","31.63","","194967.66"
"2025-03-10","2025-03-07","SF FuneralF1130754      250307","","31.63","","194999.29"
"2025-03-10","2025-03-07","Rev SF FuneralFDC00000007RD4250307","","-31.63","","194967.66"
"2025-03-10","2025-02-28","Rev SF FuneralFDC00000005HJM250228","","-31.63","","194936.03"
"2025-03-10","2025-02-21","Rev SF FuneralFDC00000005HJM250221","","-31.63","","194904.4"
"2025-03-10","2025-02-25","Rev SF FuneralFDC000000079S6250225","","-31.63","","194872.77"
"2025-03-10","2025-03-07","Rev SF FuneralFDC00000005HJM250307","","-31.63","","194841.14"
"2025-03-10","2025-03-07","Rev SF FuneralFDC000000069RZ250307","","-31.63","","194809.51"
"2025-03-10","2025-03-10","Rev SF FuneralFDC00000005NT1250310","","-31.63","","194777.88"
"2025-03-10","2025-03-10","Rev SF FuneralFDC00000005XG9250310","","-31.63","","194746.25"
"2025-03-10","2025-03-07","Rev SF FuneralFDC0000000JFC4250307","","-31.63","","194714.62"
"2025-03-10","2025-02-22","Rev SF FuneralFDC000000094FC250222","","-126.5","","194588.12"
"2025-03-10","2025-03-07","Rev SF FuneralFDC00000006Q6W250307","","-126.5","","194461.62"
"2025-03-10","2025-03-10","Rev SF FuneralFDC00000007R5Z250310","","-63.25","","194398.37"
"2025-03-10","2025-03-10","Fee-Teller Transactions","","-15.82","","194382.55"
"2025-03-10","2025-03-10","Dep-Cash-7509300723080","","253","15.82","194635.55"
"2025-03-10","2025-03-07","SF FuneralF1079112      250307","","126.5","","194762.05"
"2025-03-10","2025-03-01","SF FuneralFDC00000007RQ9250301","","126.5","","194888.55"
"2025-03-11","2025-03-07","SF FuneralF1060095      250307","","63.25","","194951.8"
"2025-03-11","2025-03-08","SF FuneralFDC00000007445250308","","63.25","","195015.05"
"2025-03-11","2025-03-01","SF FuneralF1113781      250301","","126.5","","195141.55"
"2025-03-11","2025-03-07","SF FuneralF847452       250307","","31.63","","195173.18"
"2025-03-11","2025-03-07","SF FuneralFDC0000000JXHW250307","","126.5","","195299.68"
"2025-03-11","2025-03-07","SF FuneralF1022172      250307","","126.5","","195426.18"
"2025-03-11","2025-03-07","SF FuneralF1033704      250307","","31.63","","195457.81"
"2025-03-11","2025-03-07","SF FuneralF1061782      250307","","31.63","","195489.44"
"2025-03-11","2025-03-07","SF FuneralF1054780      250307","","31.63","","195521.07"
"2025-03-11","2025-03-07","SF FuneralF1121971      250307","","31.63","","195552.7"
"2025-03-11","2025-03-08","SF FuneralFDC00000006W3S250308","","126.5","","195679.2"
"2025-03-11","2025-03-08","SF FuneralF1054925      250309","","31.63","","195710.83"
"2025-03-11","2025-03-08","SF FuneralF1074576      250309","","31.63","","195742.46"
"2025-03-11","2025-03-10","SF FuneralFDC00000005F1K250310","","31.63","","195774.09"
"2025-03-11","2025-03-10","SF FuneralFDC00000006XRW250309","","63.25","","195837.34"
"2025-03-11","2025-03-10","SF FuneralF1131037      250310","","31.63","","195868.97"
"2025-03-11","2025-03-04","SF FuneralFDC00000007F8K250304","","63.25","","195932.22"
"2025-03-11","2025-03-07","SF FuneralFDC00000005VPZ250307","","31.63","","195963.85"
"2025-03-11","2025-03-07","SF FuneralFDC0000000HX7W250307","","31.63","","195995.48"
"2025-03-11","2025-03-07","SF FuneralF1129945      250307","","31.63","","196027.11"
"2025-03-11","2025-03-10","SF FuneralFDC00000005Z06250310","","31.63","","196058.74"
"2025-03-11","2025-03-10","SF FuneralFDC00000005Z25250310","","31.63","","196090.37"
"2025-03-11","2025-03-10","SF FuneralF1085023      250310","","63.25","","196153.62"
"2025-03-11","2025-03-07","SF FuneralF840580       250307","","31.63","","196185.25"
"2025-03-11","2025-03-03","SF FuneralF1083929      250303","","63.25","","196248.5"
"2025-03-11","2025-03-08","SF FuneralFDC00000005KXR250308","","31.63","","196280.13"
"2025-03-11","2025-03-11","SF FuneralFDC0000000455X250311","","55","","196335.13"
"2025-03-11","2025-03-11","SF FuneralFDC00000005P3Q250311","","31.63","","196366.76"
"2025-03-11","2025-03-11","SF FuneralFDC00000005YYS250311","","31.63","","196398.39"
"2025-03-11","2025-03-11","SF FuneralFDC00000007X30250311","","31.63","","196430.02"
"2025-03-11","2025-03-11","SF FuneralFDC00000007X31250311","","31.63","","196461.65"
"2025-03-11","2025-03-11","SF FuneralFDC00000007YZB250311","","31.63","","196493.28"
"2025-03-11","2025-03-11","SF FuneralFDC00000007ZD3250311","","31.63","","196524.91"
"2025-03-11","2025-03-11","SF FuneralFDC00000008H47250311","","31.63","","196556.54"
"2025-03-11","2025-03-11","SF FuneralFDC00000008YCZ250311","","31.63","","196588.17"
"2025-03-11","2025-03-11","SF FuneralF811401       250311","","31.63","","196619.8"
"2025-03-11","2025-03-11","SF FuneralF814338       250311","","31.63","","196651.43"
"2025-03-11","2025-03-11","SF FuneralF816835       250311","","31.63","","196683.06"
"2025-03-11","2025-03-11","SF FuneralF817293       250311","","31.63","","196714.69"
"2025-03-11","2025-03-11","SF FuneralFDC0000000BT1S250311","","31.63","","196746.32"
"2025-03-11","2025-03-11","SF FuneralFDC0000000CWFK250311","","31.63","","196777.95"
"2025-03-11","2025-03-11","SF FuneralF834203       250311","","31.63","","196809.58"
"2025-03-11","2025-03-11","SF FuneralFDC0000000HK7D250311","","31.63","","196841.21"
"2025-03-11","2025-03-11","SF FuneralFDC0000000HN9N250311","","31.63","","196872.84"
"2025-03-11","2025-03-11","SF FuneralF990591       250311","","31.63","","196904.47"
"2025-03-11","2025-03-11","SF FuneralF991480       250311","","31.63","","196936.1"
"2025-03-11","2025-03-11","SF FuneralF1060838      250311","","31.63","","196967.73"
"2025-03-11","2025-03-11","SF FuneralF1068212      250311","","31.63","","196999.36"
"2025-03-11","2025-03-11","SF FuneralFDC0000000L0TL250311","","31.63","","197030.99"
"2025-03-11","2025-03-11","SF FuneralFDC0000000L0TM250311","","31.63","","197062.62"
"2025-03-11","2025-03-11","SF FuneralF1073801      250311","","31.63","","197094.25"
"2025-03-11","2025-03-11","SF FuneralF1079259      250311","","31.63","","197125.88"
"2025-03-11","2025-03-11","SF FuneralF1080246      250311","","31.63","","197157.51"
"2025-03-11","2025-03-11","SF FuneralF1113741      250311","","31.63","","197189.14"
"2025-03-11","2025-03-11","SF FuneralF1118338      250311","","31.63","","197220.77"
"2025-03-11","2025-03-11","SF FuneralF1122605      250311","","31.63","","197252.4"
"2025-03-11","2025-03-11","SF FuneralF1126072      250311","","31.63","","197284.03"
"2025-03-11","2025-03-11","SF FuneralF1128762      250311","","31.63","","197315.66"
"2025-03-11","2025-03-11","SF FuneralF1130733      250311","","31.63","","197347.29"
"2025-03-11","2025-03-11","SF FuneralF743038       250311","","31.63","","197378.92"
"2025-03-11","2025-03-11","SF FuneralF1131798      250311","","31.63","","197410.55"
"2025-03-11","2025-03-11","SF FuneralF1133759      250311","","31.63","","197442.18"
"2025-03-11","2025-03-04","SF FuneralF1084538      250304","","126.5","","197568.68"
"2025-03-11","2025-03-11","SF FuneralFDC000000069HF250311","","126.5","","197695.18"
"2025-03-11","2025-03-11","SF FuneralFDC00000006FKH250311","","63.25","","197758.43"
"2025-03-11","2025-03-11","SF FuneralFDC00000006NCH250311","","63.25","","197821.68"
"2025-03-11","2025-03-11","SF FuneralFDC000000072YQ250311","","63.25","","197884.93"
"2025-03-11","2025-03-11","SF FuneralFDC0000000G5YG250311","","126.5","","198011.43"
"2025-03-11","2025-03-11","SF FuneralF990246       250311","","63.25","","198074.68"
"2025-03-11","2025-03-11","SF FuneralF1020991      250311","","63.25","","198137.93"
"2025-03-11","2025-03-11","SF FuneralF1052117      250311","","63.25","","198201.18"
"2025-03-11","2025-03-11","SF FuneralF1111528      250311","","63.25","","198264.43"
"2025-03-11","2025-03-11","SF FuneralF1119864      250311","","63.25","","198327.68"
"2025-03-11","2025-03-11","SF FuneralF1129403      250311","","63.25","","198390.93"
"2025-03-11","2025-03-11","SF FuneralF808312       250311","","63.25","","198454.18"
"2025-03-11","2025-03-11","SF FuneralF1021427      250311","","63.25","","198517.43"
"2025-03-11","2025-03-11","SF FuneralF1067947      250311","","63.25","","198580.68"
"2025-03-11","2025-03-11","SF FuneralF1134431      250311","","63.25","","198643.93"
"2025-03-11","2025-03-11","SF FuneralF1134471      250311","","63.25","","198707.18"
"2025-03-11","2025-03-11","SF FuneralF818153       250311","","31.63","","198738.81"
"2025-03-11","2025-03-11","SF FuneralF1110349      250311","","31.63","","198770.44"
"2025-03-11","2025-03-11","SF FuneralF1115080      250311","","63.25","","198833.69"
"2025-03-11","2025-03-11","SF FuneralF1125777      250311","","31.63","","198865.32"
"2025-03-11","2025-03-11","SF FuneralFDC0000000QHS5250311","","31.63","","198896.95"
"2025-03-11","2025-03-11","SF FuneralFDC0000000QHS1250311","","31.63","","198928.58"
"2025-03-11","2025-03-07","SF FuneralF833636       250307","","126.5","","199055.08"
"2025-03-11","2025-03-11","SF FuneralFDC0000000892D250311","","31.63","","199086.71"
"2025-03-11","2025-03-11","SF FuneralFDC00000008C4Y250311","","63.25","","199149.96"
"2025-03-11","2025-03-11","SF FuneralFDC0000000BP65250311","","63.25","","199213.21"
"2025-03-11","2025-03-11","SF FuneralF829557       250311","","31.63","","199244.84"
"2025-03-11","2025-03-11","SF FuneralF986694       250311","","31.63","","199276.47"
"2025-03-11","2025-03-11","SF FuneralF1061075      250311","","31.63","","199308.1"
"2025-03-11","2025-03-11","SF FuneralFDC0000000ML7D250311","","31.63","","199339.73"
"2025-03-11","2025-03-11","SF FuneralF1110796      250311","","31.63","","199371.36"
"2025-03-11","2025-03-11","SF FuneralFDC0000000N8HR250311","","63.25","","199434.61"
"2025-03-11","2025-03-11","SF FuneralF1123172      250311","","31.63","","199466.24"
"2025-03-11","2025-03-11","SF FuneralF1130345      250311","","31.63","","199497.87"
"2025-03-11","2025-03-07","SF FuneralF986938       250307","","126.5","","199624.37"
"2025-03-11","2025-03-10","SF FuneralF790662       250310","","126.5","","199750.87"
"2025-03-11","2025-03-11","SF FuneralF804091       250311","","31.63","","199782.5"
"2025-03-11","2025-03-11","SF FuneralF1084859      250311","","31.63","","199814.13"
"2025-03-11","2025-03-11","SF FuneralF1111603      250311","","31.63","","199845.76"
"2025-03-11","2025-03-11","SF FuneralFDC00000002Y4M250311","","55","","199900.76"
"2025-03-11","2025-03-11","SF FuneralFDC000000061YD250311","","31.63","","199932.39"
"2025-03-11","2025-03-11","SF FuneralFDC000000080WH250311","","31.63","","199964.02"
"2025-03-11","2025-03-11","SF FuneralF815108       250311","","63.25","","200027.27"
