"Txn date","Effective","Description","Truncated card number","Amount","Charges","Balance"
"2025-02-06","2025-02-01","SF FuneralF1078431      250201","","126.5","","1157778.61"
"2025-02-06","2025-02-01","SF FuneralF1078432      250201","","126.5","","1157905.11"
"2025-02-06","2025-02-01","SF FuneralF1078463      250201","","126.5","","1158031.61"
"2025-02-06","2025-02-01","SF FuneralF1079363      250201","","126.5","","1158158.11"
"2025-02-06","2025-02-01","SF FuneralF1084903      250201","","126.5","","1158284.61"
"2025-02-06","2025-02-01","SF FuneralF1085194      250201","","126.5","","1158411.11"
"2025-02-06","2025-02-01","SF FuneralFDC0000000M1BW250201","","126.5","","1158537.61"
"2025-02-06","2025-02-01","SF FuneralFDC0000000M2PV250201","","126.5","","1158664.11"
"2025-02-06","2025-02-01","SF FuneralFDC0000000M2Q1250201","","126.5","","1158790.61"
"2025-02-06","2025-02-01","SF FuneralF1109043      250201","","126.5","","1158917.11"
"2025-02-06","2025-02-01","SF FuneralFDC0000000MKD6250201","","126.5","","1159043.61"
"2025-02-06","2025-02-01","SF FuneralF1109656      250201","","126.5","","1159170.11"
"2025-02-06","2025-02-01","SF FuneralF1109757      250201","","126.5","","1159296.61"
"2025-02-06","2025-02-01","SF FuneralF1110002      250201","","126.5","","1159423.11"
"2025-02-06","2025-02-01","SF FuneralFDC0000000N5LT250201","","126.5","","1159549.61"
"2025-02-06","2025-02-01","SF FuneralF1113916      250201","","126.5","","1159676.11"
"2025-02-06","2025-02-01","SF FuneralF1113937      250202","","63.25","","1159739.36"
"2025-02-06","2025-02-01","SF FuneralF1113991      250201","","126.5","","1159865.86"
"2025-02-06","2025-02-01","SF FuneralF1114476      250201","","126.5","","1159992.36"
"2025-02-06","2025-02-01","SF FuneralF1115167      250201","","126.5","","1160118.86"
"2025-02-06","2025-02-01","SF FuneralF1118224      250202","","126.5","","1160245.36"
"2025-02-06","2025-02-01","SF FuneralF1122306      250201","","191.5","","1160436.86"
"2025-02-06","2025-02-01","SF FuneralF1122625      250201","","126.5","","1160563.36"
"2025-02-06","2025-02-01","SF FuneralFDC0000000P1GF250201","","126.5","","1160689.86"
"2025-02-06","2025-02-01","SF FuneralF1124069      250201","","126.5","","1160816.36"
"2025-02-06","2025-02-01","SF FuneralF1124764      250201","","126.5","","1160942.86"
"2025-02-06","2025-02-01","SF FuneralF1122649      250201","","126.5","","1161069.36"
"2025-02-06","2025-02-01","SF FuneralF1125974      250201","","126.5","","1161195.86"
"2025-02-06","2025-02-01","SF FuneralF1126003      250201","","126.5","","1161322.36"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PLSR250201","","126.5","","1161448.86"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PLST250201","","126.5","","1161575.36"
"2025-02-06","2025-02-01","SF FuneralF1126958      250201","","126.5","","1161701.86"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PQJ9250201","","126.5","","1161828.36"
"2025-02-06","2025-02-01","SF FuneralF1128138      250201","","126.5","","1161954.86"
"2025-02-06","2025-02-01","SF FuneralF1128228      250201","","126.5","","1162081.36"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PWPF250201","","126.5","","1162207.86"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PWPP250201","","126.5","","1162334.36"
"2025-02-06","2025-02-01","SF FuneralF1128975      250202","","126.5","","1162460.86"
"2025-02-06","2025-02-01","SF FuneralF1129281      250201","","126.5","","1162587.36"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PZ3Y250201","","126.5","","1162713.86"
"2025-02-06","2025-02-01","SF FuneralF1130626      250201","","126.5","","1162840.36"
"2025-02-06","2025-02-03","SF FuneralFDC00000004CSK250203","","55","","1162895.36"
"2025-02-06","2025-02-03","SF FuneralFDC00000004CSL250203","","55","","1162950.36"
"2025-02-06","2025-02-03","SF FuneralFDC00000006NRN250202","","220","","1163170.36"
"2025-02-06","2025-02-03","SF FuneralFDC000000070CJ250203","","31.63","","1163201.99"
"2025-02-06","2025-02-03","SF FuneralF820956       250202","","31.63","","1163233.62"
"2025-02-06","2025-02-03","SF FuneralFDC0000000CWBD250202","","31.63","","1163265.25"
"2025-02-06","2025-02-03","SF FuneralF843991       250201","","126.5","","1163391.75"
"2025-02-06","2025-02-03","SF FuneralFDC0000000FMK0250201","","126.5","","1163518.25"
"2025-02-06","2025-02-03","SF FuneralF1068038      250203","","126.5","","1163644.75"
"2025-02-06","2025-02-03","SF FuneralFDC0000000KZ2C250203","","31.63","","1163676.38"
"2025-02-06","2025-02-05","SF FuneralF828742       250205","","126.5","","1163802.88"
"2025-02-06","2025-02-04","SF FuneralFDC00000007LG1250204","","31.63","","1163834.51"
"2025-02-06","2025-02-04","SF FuneralF797821       250204","","63.25","","1163897.76"
"2025-02-06","2025-02-04","SF FuneralF818153       250204","","31.63","","1163929.39"
"2025-02-06","2025-02-04","SF FuneralF1110349      250204","","31.63","","1163961.02"
"2025-02-06","2025-02-04","SF FuneralF1118994      250204","","63.25","","1164024.27"
"2025-02-06","2025-01-29","SF FuneralF1068037      250129","","126.5","","1164150.77"
"2025-02-06","2025-01-30","SF FuneralF799168       250130","","126.5","","1164277.27"
"2025-02-06","2025-02-01","SF FuneralF1078314      250201","","126.5","","1164403.77"
"2025-02-06","2025-02-01","SF FuneralF1122295      250202","","31.63","","1164435.4"
"2025-02-06","2025-02-03","SF FuneralFDC00000005LQV250203","","31.63","","1164467.03"
"2025-02-06","2025-02-03","SF FuneralFDC00000005YNL250203","","55","","1164522.03"
"2025-02-06","2025-02-03","SF FuneralFDC00000005YW3250203","","31.63","","1164553.66"
"2025-02-06","2025-02-03","SF FuneralFDC00000006PJZ250203","","126.5","","1164680.16"
"2025-02-06","2025-02-03","SF FuneralF795788       250203","","126.5","","1164806.66"
"2025-02-06","2025-02-03","SF FuneralFDC000000087G6250202","","31.63","","1164838.29"
"2025-02-06","2025-02-03","SF FuneralF819012       250203","","31.63","","1164869.92"
"2025-02-06","2025-02-04","SF FuneralFDC00000007SVT250204","","126.5","","1164996.42"
"2025-02-06","2025-02-04","SF FuneralF1085179      250204","","31.63","","1165028.05"
"2025-02-06","2025-02-05","SF FuneralF1124138      250205","","31.63","","1165059.68"
"2025-02-06","2025-01-29","SF FuneralFDC00000002WQL250129","","220","","1165279.68"
"2025-02-06","2025-01-29","SF FuneralFDC00000003B9H250129","","220","","1165499.68"
"2025-02-06","2025-01-29","SF FuneralFDC00000003BF2250129","","220","","1165719.68"
"2025-02-06","2025-01-30","SF FuneralFDC00000006JBM250130","","220","","1165939.68"
"2025-02-06","2025-01-31","SF FuneralFDC00000003BCR250131","","220","","1166159.68"
"2025-02-06","2025-01-31","SF FuneralFDC000000043MJ250131","","220","","1166379.68"
"2025-02-06","2025-01-31","SF FuneralF901425       250202","","126.5","","1166506.18"
"2025-02-06","2025-01-31","SF FuneralF813340       250201","","256.5","","1166762.68"
"2025-02-06","2025-01-31","SF FuneralFDC0000000HYKZ250201","","126.5","","1166889.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000002VNY250201","","220","","1167109.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000002VTC250201","","220","","1167329.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000002W6Z250201","","220","","1167549.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000002WW9250201","","220","","1167769.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000002YRR250201","","220","","1167989.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000002Z3Z250201","","220","","1168209.18"
"2025-02-06","2025-02-01","SF FuneralFDC000000033L6250201","","220","","1168429.18"
"2025-02-06","2025-02-01","SF FuneralFDC000000033MG250201","","220","","1168649.18"
"2025-02-06","2025-02-01","SF FuneralFDC000000033VR250201","","220","","1168869.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003403250201","","220","","1169089.18"
"2025-02-06","2025-02-01","SF FuneralFDC0000000342Z250201","","220","","1169309.18"
"2025-02-06","2025-02-01","SF FuneralFDC0000000349H250201","","220","","1169529.18"
"2025-02-06","2025-02-01","SF FuneralFDC0000000353T250201","","220","","1169749.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003BPQ250201","","220","","1169969.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003DMR250201","","220","","1170189.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003KSQ250201","","220","","1170409.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003LCK250201","","220","","1170629.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003LM4250201","","220","","1170849.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003T9W250201","","220","","1171069.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003TKQ250201","","220","","1171289.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003TM4250201","","220","","1171509.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003V07250201","","220","","1171729.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003V14250201","","220","","1171949.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003V18250201","","220","","1172169.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000003V5C250201","","220","","1172389.18"
"2025-02-06","2025-02-01","SF FuneralFDC000000041MN250201","","220","","1172609.18"
"2025-02-06","2025-02-01","SF FuneralFDC000000044KP250201","","220","","1172829.18"
"2025-02-06","2025-02-01","SF FuneralFDC000000044LX250201","","220","","1173049.18"
"2025-02-06","2025-02-01","SF FuneralFDC000000058KZ250201","","126.5","","1173175.68"
"2025-02-06","2025-02-01","SF FuneralFDC000000058Q7250201","","126.5","","1173302.18"
"2025-02-06","2025-02-01","SF FuneralFDC000000058RL250201","","126.5","","1173428.68"
"2025-02-06","2025-02-01","SF FuneralFDC000000058TR250201","","126.5","","1173555.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000005DDM250201","","126.5","","1173681.68"
"2025-02-06","2025-02-01","SF FuneralFDC00000005WTL250201","","220","","1173901.68"
"2025-02-06","2025-02-01","SF FuneralFDC00000005X3S250201","","126.5","","1174028.18"
"2025-02-06","2025-02-01","SF FuneralFDC000000064DL250201","","126.5","","1174154.68"
"2025-02-06","2025-02-01","SF FuneralFDC00000006GXL250201","","220","","1174374.68"
"2025-02-06","2025-02-01","SF FuneralFDC00000006KQQ250201","","126.5","","1174501.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000006LYV250201","","126.5","","1174627.68"
"2025-02-06","2025-02-01","SF FuneralFDC00000006NTV250201","","126.5","","1174754.18"
"2025-02-06","2025-02-01","SF FuneralFDC0000000759N250201","","126.5","","1174880.68"
"2025-02-06","2025-02-01","SF FuneralFDC000000076V3250201","","126.5","","1175007.18"
"2025-02-06","2025-02-01","SF FuneralFDC0000000790M250201","","126.5","","1175133.68"
"2025-02-06","2025-02-01","SF FuneralFDC0000000790R250201","","126.5","","1175260.18"
"2025-02-06","2025-02-01","SF FuneralFDC0000000795V250201","","126.5","","1175386.68"
"2025-02-06","2025-02-01","SF FuneralFDC000000079C0250201","","126.5","","1175513.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000007BSC250201","","126.5","","1175639.68"
"2025-02-06","2025-02-01","SF FuneralFDC00000007GF7250201","","126.5","","1175766.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000007MXK250201","","126.5","","1175892.68"
"2025-02-06","2025-02-01","SF FuneralFDC00000007MXQ250201","","126.5","","1176019.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000007NWH250201","","126.5","","1176145.68"
"2025-02-06","2025-02-01","SF FuneralFDC00000007RL7250201","","126.5","","1176272.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000007S28250201","","126.5","","1176398.68"
"2025-02-06","2025-02-01","SF FuneralF809074       250201","","126.5","","1176525.18"
"2025-02-06","2025-02-01","SF FuneralFDC00000009G8T250201","","126.5","","1176651.68"
"2025-02-06","2025-02-01","SF FuneralF782540       250201","","256.5","","1176908.18"
"2025-02-06","2025-02-01","SF FuneralF813487       250201","","126.5","","1177034.68"
"2025-02-06","2025-02-01","SF FuneralF815173       250201","","126.5","","1177161.18"
"2025-02-06","2025-02-01","SF FuneralF821111       250201","","126.5","","1177287.68"
"2025-02-06","2025-02-01","SF FuneralFDC0000000BD0Y250201","","220","","1177507.68"
"2025-02-06","2025-02-01","SF FuneralF822538       250201","","126.5","","1177634.18"
"2025-02-06","2025-02-01","SF FuneralF822546       250201","","126.5","","1177760.68"
"2025-02-06","2025-02-01","SF FuneralF782650       250201","","191.5","","1177952.18"
"2025-02-06","2025-02-01","SF FuneralF782679       250201","","386.5","","1178338.68"
"2025-02-06","2025-02-01","SF FuneralFDC0000000CLLX250201","","126.5","","1178465.18"
"2025-02-06","2025-02-01","SF FuneralFDC0000000F7JG250201","","126.5","","1178591.68"
"2025-02-06","2025-02-01","SF FuneralF818002       250201","","191.5","","1178783.18"
"2025-02-06","2025-02-01","SF FuneralF1074680      250201","","126.5","","1178909.68"
"2025-02-06","2025-02-01","SF FuneralFDC0000000LG8C250201","","126.5","","1179036.18"
"2025-02-06","2025-02-01","SF FuneralF1108670      250201","","126.5","","1179162.68"
"2025-02-06","2025-02-01","SF FuneralF1110129      250201","","126.5","","1179289.18"
"2025-02-06","2025-02-01","SF FuneralF1122298      250201","","126.5","","1179415.68"
"2025-02-06","2025-02-01","SF FuneralFDC0000000P2JQ250201","","126.5","","1179542.18"
"2025-02-06","2025-02-01","SF FuneralFDC0000000P2JW250201","","126.5","","1179668.68"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PXHG250201","","126.5","","1179795.18"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PXHK250201","","126.5","","1179921.68"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PXHP250201","","126.5","","1180048.18"
"2025-02-06","2025-02-03","SF FuneralFDC00000002W44250202","","220","","1180268.18"
"2025-02-06","2025-02-03","SF FuneralFDC00000003C1B250203","","220","","1180488.18"
"2025-02-06","2025-02-03","SF FuneralFDC000000041PX250202","","220","","1180708.18"
"2025-02-06","2025-02-03","SF FuneralFDC00000004HNC250202","","220","","1180928.18"
"2025-02-06","2025-02-03","SF FuneralFDC00000006DX6250202","","126.5","","1181054.68"
"2025-02-06","2025-02-03","SF FuneralFDC00000007595250202","","126.5","","1181181.18"
"2025-02-06","2025-02-03","SF FuneralFDC000000086B4250203","","126.5","","1181307.68"
"2025-02-06","2025-02-03","SF FuneralFDC00000008P69250203","","126.5","","1181434.18"
"2025-02-06","2025-02-03","SF FuneralF804587       250202","","126.5","","1181560.68"
"2025-02-06","2025-02-03","SF FuneralF809672       250203","","126.5","","1181687.18"
"2025-02-06","2025-02-03","SF FuneralFDC00000009F3K250202","","126.5","","1181813.68"
"2025-02-06","2025-02-03","SF FuneralF832817       250202","","126.5","","1181940.18"
"2025-02-06","2025-02-03","SF FuneralF843017       250201","","126.5","","1182066.68"
"2025-02-06","2025-02-03","SF FuneralF844266       250201","","126.5","","1182193.18"
"2025-02-06","2025-02-03","SF FuneralF988353       250203","","126.5","","1182319.68"
"2025-02-06","2025-02-03","SF FuneralF1113743      250203","","126.5","","1182446.18"
"2025-02-06","2025-02-03","SF FuneralFDC0000000NLRJ250203","","126.5","","1182572.68"
"2025-02-06","2025-02-04","SF FuneralFDC00000002WBH250204","","220","","1182792.68"
"2025-02-06","2025-02-04","SF FuneralFDC0000000353W250204","","220","","1183012.68"
"2025-02-06","2025-02-04","SF FuneralFDC0000000PXPX250204","","126.5","","1183139.18"
"2025-02-06","2025-02-04","SF FuneralF1129151      250204","","126.5","","1183265.68"
"2025-02-06","2025-02-05","SF FuneralFDC000000044KN250205","","220","","1183485.68"
"2025-02-06","2025-02-01","SF FuneralFDC0000000JVCB250202","","31.63","","1183517.31"
"2025-02-06","2025-02-01","SF FuneralFDC0000000KH3D250202","","31.63","","1183548.94"
"2025-02-06","2025-02-01","SF FuneralFDC0000000LNR4250202","","31.63","","1183580.57"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PZBG250202","","31.63","","1183612.2"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PZBK250202","","31.63","","1183643.83"
"2025-02-06","2025-02-03","SF FuneralF814448       250202","","31.63","","1183675.46"
"2025-02-06","2025-02-03","SF FuneralF834650       250202","","31.63","","1183707.09"
"2025-02-06","2025-02-03","SF FuneralF1122727      250203","","31.63","","1183738.72"
"2025-02-06","2025-02-04","SF FuneralF1111731      250204","","31.63","","1183770.35"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PZBL250202","","31.63","","1183801.98"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PZBM250202","","31.63","","1183833.61"
"2025-02-06","2025-02-04","SF FuneralF811401       250204","","31.63","","1183865.24"
"2025-02-06","2025-02-04","SF FuneralF816581       250204","","31.63","","1183896.87"
"2025-02-06","2025-02-01","SF FuneralF1078542      250201","","126.5","","1184023.37"
"2025-02-06","2025-01-29","SF FuneralF900538       250129","","126.5","","1184149.87"
"2025-02-06","2025-02-01","SF FuneralF1079383      250202","","126.5","","1184276.37"
"2025-02-06","2025-02-05","SF FuneralFDC0000000LFXQ250205","","126.5","","1184402.87"
"2025-02-06","2025-02-03","SF FuneralFDC00000007JPM250202","","63.25","","1184466.12"
"2025-02-06","2025-02-01","SF FuneralFDC00000006HZY250201","","126.5","","1184592.62"
"2025-02-06","2025-02-01","SF FuneralF1119757      250202","","126.5","","1184719.12"
"2025-02-06","2025-02-01","SF FuneralF1058813      250201","","126.5","","1184845.62"
"2025-02-06","2025-02-01","SF FuneralF1066521      250201","","126.5","","1184972.12"
"2025-02-06","2025-02-01","SF FuneralF1118621      250201","","126.5","","1185098.62"
"2025-02-06","2025-02-01","SF FuneralF1120274      250201","","126.5","","1185225.12"
"2025-02-06","2025-02-01","SF FuneralF1122651      250201","","126.5","","1185351.62"
"2025-02-06","2025-02-01","SF FuneralF1125945      250201","","126.5","","1185478.12"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PWDW250202","","126.5","","1185604.62"
"2025-02-06","2025-02-01","SF FuneralF1128901      250202","","126.5","","1185731.12"
"2025-02-06","2025-02-01","SF FuneralF1129147      250201","","126.5","","1185857.62"
"2025-02-06","2025-02-04","SF FuneralF1129464      250204","","31.63","","1185889.25"
"2025-02-06","2025-02-04","SF FuneralF810426       250204","","31.63","","1185920.88"
"2025-02-06","2025-02-01","SF FuneralF1021491      250202","","31.63","","1185952.51"
"2025-02-06","2025-02-01","SF FuneralF1072856      250202","","31.63","","1185984.14"
"2025-02-06","2025-02-03","SF FuneralF1120655      250203","","31.63","","1186015.77"
"2025-02-06","2025-02-01","SF FuneralFDC00000006W22250201","","126.5","","1186142.27"
"2025-02-06","2025-02-01","SF FuneralFDC0000000792S250201","","126.5","","1186268.77"
"2025-02-06","2025-02-01","SF FuneralF795662       250201","","126.5","","1186395.27"
"2025-02-06","2025-02-01","SF FuneralF798994       250201","","126.5","","1186521.77"
"2025-02-06","2025-02-01","SF FuneralF783950       250201","","126.5","","1186648.27"
"2025-02-06","2025-02-01","SF FuneralF809680       250201","","126.5","","1186774.77"
"2025-02-06","2025-02-01","SF FuneralF812266       250201","","126.5","","1186901.27"
"2025-02-06","2025-02-01","SF FuneralF812974       250201","","126.5","","1187027.77"
"2025-02-06","2025-02-01","SF FuneralF817036       250201","","126.5","","1187154.27"
"2025-02-06","2025-02-01","SF FuneralF821500       250201","","126.5","","1187280.77"
"2025-02-06","2025-02-01","SF FuneralF829946       250201","","126.5","","1187407.27"
"2025-02-06","2025-02-01","SF FuneralF830531       250201","","126.5","","1187533.77"
"2025-02-06","2025-02-01","SF FuneralF832166       250201","","126.5","","1187660.27"
"2025-02-06","2025-02-01","SF FuneralF832842       250201","","126.5","","1187786.77"
"2025-02-06","2025-02-01","SF FuneralF833056       250201","","126.5","","1187913.27"
"2025-02-06","2025-02-01","SF FuneralF833091       250201","","126.5","","1188039.77"
"2025-02-06","2025-02-01","SF FuneralF992771       250201","","126.5","","1188166.27"
"2025-02-06","2025-02-01","SF FuneralF993322       250202","","126.5","","1188292.77"
"2025-02-06","2025-02-01","SF FuneralF1059301      250201","","126.5","","1188419.27"
"2025-02-06","2025-02-01","SF FuneralF1059339      250201","","126.5","","1188545.77"
"2025-02-06","2025-02-01","SF FuneralF1059713      250201","","126.5","","1188672.27"
"2025-02-06","2025-02-01","SF FuneralF1060493      250201","","126.5","","1188798.77"
"2025-02-06","2025-02-01","SF FuneralF1062683      250202","","126.5","","1188925.27"
"2025-02-06","2025-02-01","SF FuneralF1068116      250201","","126.5","","1189051.77"
"2025-02-06","2025-02-01","SF FuneralF1078452      250201","","126.5","","1189178.27"
"2025-02-06","2025-02-01","SF FuneralF1078980      250201","","126.5","","1189304.77"
"2025-02-06","2025-02-01","SF FuneralF1084553      250201","","126.5","","1189431.27"
"2025-02-06","2025-02-01","SF FuneralF1084677      250201","","126.5","","1189557.77"
"2025-02-06","2025-02-01","SF FuneralFDC0000000LXMD250201","","191.5","","1189749.27"
"2025-02-06","2025-02-01","SF FuneralF1108713      250201","","126.5","","1189875.77"
"2025-02-06","2025-02-01","SF FuneralF1108718      250201","","126.5","","1190002.27"
"2025-02-06","2025-02-01","SF FuneralF1109650      250201","","126.5","","1190128.77"
"2025-02-06","2025-02-01","SF FuneralF1110057      250201","","126.5","","1190255.27"
"2025-02-06","2025-02-01","SF FuneralF1110100      250201","","126.5","","1190381.77"
"2025-02-06","2025-02-01","SF FuneralF1110192      250201","","126.5","","1190508.27"
"2025-02-06","2025-02-01","SF FuneralF1110214      250201","","126.5","","1190634.77"
"2025-02-06","2025-02-01","SF FuneralFDC0000000MN61250201","","126.5","","1190761.27"
"2025-02-06","2025-02-01","SF FuneralF1113287      250201","","126.5","","1190887.77"
"2025-02-06","2025-02-01","SF FuneralF1113740      250201","","126.5","","1191014.27"
"2025-02-06","2025-02-01","SF FuneralF1114367      250201","","126.5","","1191140.77"
"2025-02-06","2025-02-01","SF FuneralF1115131      250201","","126.5","","1191267.27"
"2025-02-06","2025-02-01","SF FuneralF1118015      250201","","126.5","","1191393.77"
"2025-02-06","2025-02-01","SF FuneralF1122640      250201","","126.5","","1191520.27"
"2025-02-06","2025-02-01","SF FuneralF1123004      250201","","126.5","","1191646.77"
"2025-02-06","2025-02-01","SF FuneralF1125005      250202","","126.5","","1191773.27"
"2025-02-06","2025-02-01","SF FuneralF1126056      250201","","126.5","","1191899.77"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PLRZ250201","","126.5","","1192026.27"
"2025-02-06","2025-02-01","SF FuneralFDC0000000PLS2250201","","126.5","","1192152.77"
"2025-02-06","2025-02-01","SF FuneralF1127559      250201","","126.5","","1192279.27"
"2025-02-06","2025-02-01","SF FuneralF1128044      250201","","126.5","","1192405.77"
"2025-02-06","2025-02-01","SF FuneralF1128654      250201","","126.5","","1192532.27"
"2025-02-06","2025-02-01","SF FuneralF1129034      250201","","126.5","","1192658.77"
"2025-02-06","2025-02-01","SF FuneralF1129164      250202","","126.5","","1192785.27"
"2025-02-06","2025-02-01","SF FuneralF1129275      250201","","126.5","","1192911.77"
"2025-02-06","2025-02-01","SF FuneralF1129278      250201","","126.5","","1193038.27"
"2025-02-06","2025-02-01","SF FuneralF1130287      250201","","126.5","","1193164.77"
"2025-02-06","2025-01-29","SF FuneralFDC0000000B988250129","","126.5","","1193291.27"
"2025-02-06","2025-01-29","SF FuneralF832724       250129","","126.5","","1193417.77"
"2025-02-06","2025-01-31","SF FuneralF987032       250201","","126.5","","1193544.27"
"2025-02-06","2025-01-31","SF FuneralF987067       250201","","126.5","","1193670.77"
"2025-02-06","2025-01-31","SF FuneralF987880       250201","","126.5","","1193797.27"
"2025-02-06","2025-01-31","SF FuneralF988968       250201","","126.5","","1193923.77"
"2025-02-06","2025-01-31","SF FuneralF989000       250201","","126.5","","1194050.27"
"2025-02-06","2025-01-31","SF FuneralF991066       250201","","126.5","","1194176.77"
"2025-02-06","2025-02-03","SF FuneralF809759       250203","","63.25","","1194240.02"
"2025-02-06","2025-02-03","SF FuneralF819802       250203","","31.63","","1194271.65"
"2025-02-06","2025-02-03","SF FuneralF843179       250201","","126.5","","1194398.15"
"2025-02-06","2025-02-03","SF FuneralF843666       250201","","126.5","","1194524.65"
"2025-02-06","2025-02-03","SF FuneralF843677       250201","","126.5","","1194651.15"
"2025-02-06","2025-02-03","SF FuneralF901297       250203","","31.63","","1194682.78"
"2025-02-06","2025-02-03","SF FuneralF1033557      250203","","126.5","","1194809.28"
"2025-02-06","2025-02-03","SF FuneralF1066605      250203","","126.5","","1194935.78"
"2025-02-06","2025-02-03","SF FuneralF1066643      250203","","126.5","","1195062.28"
"2025-02-06","2025-02-03","SF FuneralF987001       250203","","126.5","","1195188.78"
"2025-02-06","2025-02-03","SF FuneralF1117317      250203","","126.5","","1195315.28"
"2025-02-06","2025-02-05","SF FuneralFDC00000009XJM250205","","191.5","","1195506.78"
"2025-02-06","2025-01-28","SF FuneralF844602       250128","","63.25","","1195570.03"
"2025-02-06","2025-01-28","SF FuneralF1115181      250128","","63.25","","1195633.28"
