"Txn date","Effective","Description","Truncated card number","Amount","Charges","Balance"
"2025-03-17","2025-03-14","SF FuneralF844636       250314","","31.63","","312562.78"
"2025-03-17","2025-03-14","SF FuneralF986934       250314","","31.63","","312594.41"
"2025-03-17","2025-03-14","SF FuneralF993478       250314","","31.63","","312626.04"
"2025-03-17","2025-03-14","SF FuneralFDC0000000JFC4250314","","31.63","","312657.67"
"2025-03-17","2025-03-14","SF FuneralF1033620      250314","","31.63","","312689.3"
"2025-03-17","2025-03-14","SF FuneralF1052348      250314","","31.63","","312720.93"
"2025-03-17","2025-03-14","SF FuneralF1111672      250314","","31.63","","312752.56"
"2025-03-17","2025-03-14","SF FuneralF1122752      250314","","31.63","","312784.19"
"2025-03-17","2025-03-14","SF FuneralF1123947      250314","","31.63","","312815.82"
"2025-03-17","2025-03-14","SF FuneralF1127351      250314","","31.63","","312847.45"
"2025-03-17","2025-03-14","SF FuneralF1132933      250314","","31.63","","312879.08"
"2025-03-17","2025-03-14","SF FuneralF1134612      250314","","31.63","","312910.71"
"2025-03-17","2025-03-17","SF FuneralFDC0000000376D250317","","55","","312965.71"
"2025-03-17","2025-03-17","SF FuneralFDC00000005NR4250317","","31.63","","312997.34"
"2025-03-17","2025-03-17","SF FuneralFDC00000005RZQ250317","","31.63","","313028.97"
"2025-03-17","2025-03-17","SF FuneralFDC000000069C5250317","","31.63","","313060.6"
"2025-03-17","2025-03-17","SF FuneralFDC000000070Z5250316","","31.63","","313092.23"
"2025-03-17","2025-03-17","SF FuneralF814420       250317","","63.25","","313155.48"
"2025-03-17","2025-03-17","SF FuneralF831617       250317","","31.63","","313187.11"
"2025-03-17","2025-03-17","SF FuneralF1017111      250317","","31.63","","313218.74"
"2025-03-17","2025-03-17","SF FuneralF1052717      250317","","31.63","","313250.37"
"2025-03-17","2025-03-17","SF FuneralF1117767      250317","","31.63","","313282"
"2025-03-17","2025-03-17","SF FuneralF1118957      250317","","31.63","","313313.63"
"2025-03-17","2025-03-17","SF FuneralF1123098      250317","","31.63","","313345.26"
"2025-03-17","2025-03-17","SF FuneralF1124331      250317","","126.5","","313471.76"
"2025-03-17","2025-03-17","SF FuneralF1124411      250317","","31.63","","313503.39"
"2025-03-17","2025-03-17","SF FuneralFDC0000000PYVQ250317","","31.63","","313535.02"
"2025-03-17","2025-03-17","SF FuneralF1129402      250317","","31.63","","313566.65"
"2025-03-17","2025-03-17","SF FuneralF1131541      250317","","31.63","","313598.28"
"2025-03-17","2025-03-11","SF FuneralF805662       250311","","31.63","","313629.91"
"2025-03-17","2025-03-11","SF FuneralF1104197      250311","","31.63","","313661.54"
"2025-03-17","2025-03-13","SF FuneralF1085168      250313","","31.63","","313693.17"
"2025-03-17","2025-03-13","SF FuneralF1108113      250313","","31.63","","313724.8"
"2025-03-17","2025-03-14","SF FuneralFDC00000006R81250314","","31.63","","313756.43"
"2025-03-17","2025-03-14","SF FuneralFDC000000086Y9250314","","31.63","","313788.06"
"2025-03-17","2025-03-14","SF FuneralF813030       250314","","31.63","","313819.69"
"2025-03-17","2025-03-14","SF FuneralF815340       250314","","31.63","","313851.32"
"2025-03-17","2025-03-14","SF FuneralF823750       250314","","31.63","","313882.95"
"2025-03-17","2025-03-14","SF FuneralF829118       250314","","31.63","","313914.58"
"2025-03-17","2025-03-14","SF FuneralF832185       250314","","31.63","","313946.21"
"2025-03-17","2025-03-14","SF FuneralF843596       250314","","31.63","","313977.84"
"2025-03-17","2025-03-14","SF FuneralF901122       250314","","31.63","","314009.47"
"2025-03-17","2025-03-14","SF FuneralFDC0000000HBD0250314","","31.63","","314041.1"
"2025-03-17","2025-03-14","SF FuneralF774474       250314","","156.28","","314197.38"
"2025-03-17","2025-03-14","SF FuneralFDC0000000HXHK250314","","47.88","","314245.26"
"2025-03-17","2025-03-14","SF FuneralFDC0000000J2XM250316","","31.63","","314276.89"
"2025-03-17","2025-03-14","SF FuneralF992752       250314","","31.63","","314308.52"
"2025-03-17","2025-03-14","SF FuneralF993205       250314","","31.63","","314340.15"
"2025-03-17","2025-03-14","SF FuneralFDC0000000K7CQ250314","","31.63","","314371.78"
"2025-03-17","2025-03-14","SF FuneralFDC0000000KLCD250314","","31.63","","314403.41"
"2025-03-17","2025-03-14","SF FuneralF1061613      250314","","31.63","","314435.04"
"2025-03-17","2025-03-14","SF FuneralF1065649      250314","","31.63","","314466.67"
"2025-03-17","2025-03-14","SF FuneralF1068145      250314","","31.63","","314498.3"
"2025-03-17","2025-03-14","SF FuneralF1073030      250314","","31.63","","314529.93"
"2025-03-17","2025-03-14","SF FuneralFDC0000000L3MT250314","","31.63","","314561.56"
"2025-03-17","2025-03-14","SF FuneralF1078056      250314","","31.63","","314593.19"
"2025-03-17","2025-03-14","SF FuneralF1084400      250314","","31.63","","314624.82"
"2025-03-17","2025-03-14","SF FuneralF1085355      250314","","31.63","","314656.45"
"2025-03-17","2025-03-14","SF FuneralF1104196      250314","","31.63","","314688.08"
"2025-03-17","2025-03-14","SF FuneralF1104243      250314","","31.63","","314719.71"
"2025-03-17","2025-03-14","SF FuneralFDC0000000NNGY250314","","31.63","","314751.34"
"2025-03-17","2025-03-14","SF FuneralF1123008      250314","","31.63","","314782.97"
"2025-03-17","2025-03-14","SF FuneralF1130369      250314","","31.63","","314814.6"
"2025-03-17","2025-03-14","SF FuneralF1131924      250314","","31.63","","314846.23"
"2025-03-17","2025-03-14","SF FuneralFDC0000000Q7FQ250314","","31.63","","314877.86"
"2025-03-17","2025-03-14","SF FuneralF1132194      250314","","31.63","","314909.49"
"2025-03-17","2025-03-14","SF FuneralFDC0000000Q9Z0250314","","31.63","","314941.12"
"2025-03-17","2025-03-15","SF FuneralFDC00000006HHY250315","","31.63","","314972.75"
"2025-03-17","2025-03-15","SF FuneralF1060024      250315","","31.63","","315004.38"
"2025-03-17","2025-03-17","SF FuneralFDC00000007BGG250316","","31.63","","315036.01"
"2025-03-17","2025-03-17","SF FuneralFDC00000007DSV250317","","31.63","","315067.64"
"2025-03-17","2025-03-17","SF FuneralFDC00000007GS9250317","","31.63","","315099.27"
"2025-03-17","2025-03-17","SF FuneralFDC00000007H6K250317","","31.63","","315130.9"
"2025-03-17","2025-03-17","SF FuneralFDC000000086PW250316","","31.63","","315162.53"
"2025-03-17","2025-03-17","SF FuneralFDC000000086PX250316","","31.63","","315194.16"
"2025-03-17","2025-03-17","SF FuneralFDC0000000918Q250317","","47.88","","315242.04"
"2025-03-17","2025-03-17","SF FuneralF988318       250317","","31.63","","315273.67"
"2025-03-17","2025-03-17","SF FuneralF1072930      250317","","31.63","","315305.3"
"2025-03-17","2025-03-17","SF FuneralF1073147      250317","","31.63","","315336.93"
"2025-03-17","2025-03-17","SF FuneralF1117477      250317","","31.63","","315368.56"
"2025-03-17","2025-03-17","SF FuneralF1118005      250317","","31.63","","315400.19"
"2025-03-17","2025-03-17","SF FuneralF1128005      250317","","31.63","","315431.82"
"2025-03-17","2025-03-15","SF FuneralFDC0000000740L250315","","126.5","","315558.32"
"2025-03-17","2025-03-17","SF FuneralFDC000000067RJ250317","","126.5","","315684.82"
"2025-03-17","2025-03-17","SF FuneralFDC00000006T5D250317","","126.5","","315811.32"
"2025-03-17","2025-03-17","SF FuneralFDC000000072B6250317","","63.25","","315874.57"
"2025-03-17","2025-03-17","SF FuneralF814669       250317","","126.5","","316001.07"
"2025-03-17","2025-03-17","SF FuneralF988180       250317","","126.5","","316127.57"
"2025-03-17","2025-03-17","SF FuneralF1022097      250317","","126.5","","316254.07"
"2025-03-17","2025-03-17","SF FuneralF1075050      250317","","126.5","","316380.57"
"2025-03-17","2025-03-17","SF FuneralF1111949      250317","","63.25","","316443.82"
"2025-03-17","2025-03-17","SF FuneralFDC0000000PDM3250317","","126.5","","316570.32"
"2025-03-17","2025-03-14","SF FuneralFDC0000000HYW8250314","","63.25","","316633.57"
"2025-03-17","2025-03-14","SF FuneralFDC0000000QJ68250314","","126.5","","316760.07"
"2025-03-17","2025-03-15","SF FuneralF1074580      250315","","63.25","","316823.32"
"2025-03-17","2025-03-17","SF FuneralFDC00000005NYD250317","","63.25","","316886.57"
"2025-03-17","2025-03-17","SF FuneralFDC00000005SZ4250317","","63.25","","316949.82"
"2025-03-17","2025-03-17","SF FuneralFDC00000005XK1250317","","220","","317169.82"
"2025-03-17","2025-03-17","SF FuneralFDC00000006NPV250316","","110","","317279.82"
"2025-03-17","2025-03-17","SF FuneralFDC00000007JPM250316","","63.25","","317343.07"
"2025-03-17","2025-03-17","SF FuneralFDC00000007M2D250316","","63.25","","317406.32"
"2025-03-17","2025-03-17","SF FuneralFDC00000007VKQ250317","","126.5","","317532.82"
"2025-03-17","2025-03-17","SF FuneralFDC0000000812F250317","","126.5","","317659.32"
"2025-03-17","2025-03-17","SF FuneralF799122       250317","","126.5","","317785.82"
"2025-03-17","2025-03-17","SF FuneralF834810       250317","","126.5","","317912.32"
"2025-03-17","2025-03-17","SF FuneralF898925       250315","","126.5","","318038.82"
"2025-03-17","2025-03-17","SF FuneralF900540       250317","","126.5","","318165.32"
"2025-03-17","2025-03-17","SF FuneralF989598       250317","","63.25","","318228.57"
"2025-03-17","2025-03-17","SF FuneralF1073148      250317","","126.5","","318355.07"
"2025-03-17","2025-03-17","SF FuneralF1103852      250317","","63.25","","318418.32"
"2025-03-17","2025-03-17","SF FuneralFDC0000000N82R250317","","126.5","","318544.82"
"2025-03-17","2025-03-17","SF FuneralF1130859      250317","","126.5","","318671.32"
"2025-03-17","2025-03-17","SF FuneralFDC00000005LYM250317","","220","","318891.32"
"2025-03-17","2025-03-17","SF FuneralFDC00000005Z25250317","","31.63","","318922.95"
"2025-03-17","2025-03-17","SF FuneralFDC00000007RDZ250317","","126.5","","319049.45"
"2025-03-17","2025-03-17","SF FuneralFDC00000008KX0250317","","31.63","","319081.08"
"2025-03-17","2025-03-17","SF FuneralF820956       250316","","31.63","","319112.71"
"2025-03-17","2025-03-17","SF FuneralFDC0000000HGDW250317","","126.5","","319239.21"
"2025-03-17","2025-03-17","SF FuneralF1111332      250317","","31.63","","319270.84"
"2025-03-17","2025-03-14","SF FuneralFDC00000005VPZ250314","","31.63","","319302.47"
"2025-03-17","2025-03-14","SF FuneralFDC00000007G54250314","","31.63","","319334.1"
"2025-03-17","2025-03-14","SF FuneralF821927       250314","","31.63","","319365.73"
"2025-03-17","2025-03-14","SF FuneralFDC0000000HX7W250314","","31.63","","319397.36"
"2025-03-17","2025-03-14","SF FuneralFDC00000005TX1250314","","31.63","","319428.99"
"2025-03-17","2025-03-14","SF FuneralFDC00000006NFW250314","","31.63","","319460.62"
"2025-03-17","2025-03-11","SF FuneralF811655       250311","","31.63","","319492.25"
"2025-03-17","2025-03-17","SF FuneralFDC00000005XM4250317","","126.5","","319618.75"
"2025-03-17","2025-03-17","SF FuneralFDC00000006QFW250317","","126.5","","319745.25"
"2025-03-17","2025-03-17","SF FuneralFDC0000000723H250317","","126.5","","319871.75"
"2025-03-17","2025-03-17","SF FuneralFDC00000007V0Z250317","","126.5","","319998.25"
"2025-03-17","2025-03-17","SF FuneralFDC000000089G2250316","","31.63","","320029.88"
"2025-03-17","2025-03-17","SF FuneralF813616       250317","","126.5","","320156.38"
"2025-03-17","2025-03-17","SF FuneralF900440       250317","","126.5","","320282.88"
"2025-03-17","2025-03-17","SF FuneralFDC0000000LMGS250317","","126.5","","320409.38"
"2025-03-17","2025-03-17","SF FuneralF1102815      250317","","31.63","","320441.01"
"2025-03-17","2025-03-17","SF FuneralFDC0000000MR2H250317","","31.63","","320472.64"
"2025-03-17","2025-03-17","SF FuneralF1113735      250317","","31.63","","320504.27"
"2025-03-17","2025-03-17","SF FuneralF1127801      250317","","31.63","","320535.9"
"2025-03-17","2025-03-14","SF FuneralFDC000000070CD250314","","31.63","","320567.53"
"2025-03-17","2025-03-14","SF FuneralF814074       250314","","31.63","","320599.16"
"2025-03-17","2025-03-14","SF FuneralF842737       250314","","31.63","","320630.79"
"2025-03-17","2025-03-14","SF FuneralF1104255      250314","","31.63","","320662.42"
"2025-03-17","2025-03-14","SF FuneralF1128672      250314","","31.63","","320694.05"
"2025-03-17","2025-03-17","SF FuneralFDC00000005NWL250317","","31.63","","320725.68"
"2025-03-17","2025-03-17","SF FuneralFDC00000005Z3L250317","","31.63","","320757.31"
"2025-03-17","2025-03-17","SF FuneralFDC00000006GNR250317","","31.63","","320788.94"
"2025-03-17","2025-03-17","SF FuneralF823862       250317","","63.25","","320852.19"
"2025-03-17","2025-03-17","SF FuneralFDC0000000BV0W250317","","63.25","","320915.44"
"2025-03-17","2025-03-17","SF FuneralF830930       250317","","126.5","","321041.94"
"2025-03-17","2025-03-17","SF FuneralF1022279      250317","","126.5","","321168.44"
"2025-03-17","2025-03-17","SF FuneralF1073862      250317","","31.63","","321200.07"
"2025-03-17","2025-03-17","SF FuneralF1110284      250317","","126.5","","321326.57"
"2025-03-17","2025-03-17","SF FuneralFDC0000000MSC7250317","","47.88","","321374.45"
"2025-03-17","2025-03-17","SF FuneralF1112136      250317","","31.63","","321406.08"
"2025-03-17","2025-03-17","SF FuneralFDC0000000N81T250317","","126.5","","321532.58"
"2025-03-17","2025-03-17","SF FuneralF1122650      250317","","126.5","","321659.08"
"2025-03-17","2025-03-17","SF FuneralF1124114      250317","","31.63","","321690.71"
"2025-03-17","2025-03-17","SF FuneralF1128062      250317","","31.63","","321722.34"
"2025-03-17","2025-03-04","Rev SF FuneralFDC00000007ZH7250304","","-31.63","","321690.71"
"2025-03-17","2025-03-15","Rev SF FuneralFDC0000000LNR4250316","","-31.63","","321659.08"
"2025-03-17","2025-03-11","Rev SF FuneralFDC00000007ZH7250311","","-31.63","","321627.45"
"2025-03-17","2025-03-14","Rev SF FuneralFDC00000007MW5250314","","-31.63","","321595.82"
"2025-03-17","2025-03-14","Rev SF FuneralFDC0000000NNGY250314","","-31.63","","321564.19"
"2025-03-17","2025-03-14","Rev SF FuneralFDC0000000JXK7250314","","-31.63","","321532.56"
"2025-03-17","2025-03-14","Rev SF FuneralFDC0000000KLCD250314","","-31.63","","321500.93"
"2025-03-17","2025-03-14","Rev SF FuneralFDC00000008NYM250314","","-31.63","","321469.3"
"2025-03-17","2024-09-23","Rev SF FuneralFDC000000085FV240922","","-126.5","","321342.8"
"2025-03-17","2024-10-22","Rev SF FuneralFDC000000085FV241022","","-126.5","","321216.3"
"2025-03-17","2024-11-22","Rev SF FuneralFDC000000085FV241122","","-126.5","","321089.8"
"2025-03-17","2024-12-11","Rev SF FuneralFDC000000085FV241222","","-126.5","","320963.3"
"2025-03-17","2025-01-22","Rev SF FuneralFDC000000085FV250122","","-126.5","","320836.8"
"2025-03-17","2025-02-22","Rev SF FuneralFDC000000085FV250222","","-126.5","","320710.3"
"2025-03-17","2025-02-22","Rev SF FuneralFDC000000072JN250222","","-126.5","","320583.8"
"2025-03-17","2025-03-10","Rev SF FuneralFDC00000007F71250310","","-63.25","","320520.55"
"2025-03-17","2025-03-11","Rev SF FuneralFDC0000000L20G250311","","-126.5","","320394.05"
"2025-03-17","2025-03-12","Rev SF FuneralFDC0000000JG7T250312","","-126.5","","320267.55"
"2025-03-17","2025-03-12","Rev SF FuneralFDC0000000718V250312","","-126.5","","320141.05"
"2025-03-17","2025-03-12","Rev SF FuneralFDC0000000K8XN250312","","-126.5","","320014.55"
"2025-03-17","2025-03-12","Rev SF FuneralFDC00000005HXT250312","","-126.5","","319888.05"
"2025-03-17","2025-03-12","Rev SF FuneralFDC00000007CFW250312","","-126.5","","319761.55"
"2025-03-17","2025-03-14","Rev SF FuneralFDC000000034WF250314","","-220","","319541.55"
"2025-03-17","2025-03-15","Rev SF FuneralFDC00000005N9V250315","","-126.5","","319415.05"
"2025-03-17","2025-03-15","Rev SF FuneralFDC000000071GW250315","","-126.5","","319288.55"
"2025-03-17","2025-02-27","Rev SF FuneralFDC00000005W51250227","","-126.5","","319162.05"
"2025-03-17","2025-03-12","Rev SF FuneralFDC00000005N85250312","","-126.5","","319035.55"
"2025-03-17","2025-03-12","Rev SF FuneralFDC00000005VF8250312","","-126.5","","318909.05"
"2025-03-17","2025-03-05","Rev SF FuneralFDC00000005X1Y250305","","-126.5","","318782.55"
"2025-03-17","2025-03-12","Rev SF FuneralFDC00000007CK1250312","","-126.5","","318656.05"
"2025-03-17","2025-03-12","Rev SF FuneralFDC00000005N7Y250312","","-126.5","","318529.55"
"2025-03-17","2025-03-11","SF FuneralF1111516      250311","","63.25","","318592.8"
"2025-03-17","2025-03-12","SF FuneralFDC00000003L9L250312","","220","","318812.8"
"2025-03-17","2025-03-12","SF FuneralF820742       250312","","126.5","","318939.3"
"2025-03-17","2025-03-12","SF FuneralF981146       250312","","126.5","","319065.8"
"2025-03-17","2025-03-12","SF FuneralF1061004      250312","","63.25","","319129.05"
"2025-03-17","2025-03-12","SF FuneralF1115094      250312","","126.5","","319255.55"
"2025-03-17","2025-03-14","SF FuneralFDC000000085Z5250314","","31.63","","319287.18"
"2025-03-17","2025-03-14","SF FuneralF1118332      250314","","63.25","","319350.43"
"2025-03-17","2025-03-14","SF FuneralF1131039      250314","","63.25","","319413.68"
"2025-03-17","2025-03-17","SF FuneralF844712       250317","","126.5","","319540.18"
"2025-03-17","2025-03-17","SF FuneralF1124373      250317","","126.5","","319666.68"
"2025-03-17","2025-03-14","SF FuneralFDC0000000H5YY250316","","31.63","","319698.31"
"2025-03-17","2025-03-14","SF FuneralFDC0000000LMH8250314","","31.63","","319729.94"
"2025-03-17","2025-03-17","SF FuneralFDC00000006R9T250317","","126.5","","319856.44"
"2025-03-17","2025-03-17","SF FuneralF1129915      250317","","31.63","","319888.07"
"2025-03-17","2025-03-17","SF FuneralFDC00000006XFK250317","","31.63","","319919.7"
"2025-03-17","2025-03-17","SF FuneralFDC00000006XFM250317","","31.63","","319951.33"
"2025-03-17","2025-03-12","SF FuneralF1115002      250312","","126.5","","320077.83"
"2025-03-17","2025-03-12","SF FuneralFDC000000060PJ250312","","126.5","","320204.33"
"2025-03-17","2025-03-12","SF FuneralF1054873      250312","","126.5","","320330.83"
"2025-03-17","2025-03-14","SF FuneralF834544       250314","","31.63","","320362.46"
"2025-03-17","2025-03-14","SF FuneralF1061782      250314","","31.63","","320394.09"
"2025-03-17","2025-03-14","SF FuneralF1121971      250314","","31.63","","320425.72"
"2025-03-17","2025-03-15","SF FuneralF1130825      250315","","31.63","","320457.35"
"2025-03-17","2025-03-17","SF FuneralFDC00000006BK1250317","","31.63","","320488.98"
"2025-03-17","2025-03-12","SF FuneralFDC00000003D51250312","","220","","320708.98"
"2025-03-17","2025-03-12","SF FuneralF1120680      250312","","126.5","","320835.48"
"2025-03-17","2025-03-14","SF FuneralF1130754      250314","","31.63","","320867.11"
"2025-03-17","2025-03-15","SF FuneralF1016990      250315","","126.5","","320993.61"
"2025-03-17","2025-03-15","SF FuneralFDC0000000NK1Z250315","","126.5","","321120.11"
"2025-03-17","2025-03-17","SF FuneralF801722       250317","","31.63","","321151.74"
"2025-03-17","2025-03-17","SF FuneralF820012       250317","","31.63","","321183.37"
"2025-03-17","2025-03-11","Rev SF FuneralFDC0000000NRVB250311","","-31.63","","321151.74"
"2025-03-17","2025-03-14","Rev SF FuneralFDC00000007WBL250314","","-31.63","","321120.11"
"2025-03-17","2025-03-07","Rev SF FuneralFDC00000007WBL250307","","-31.63","","321088.48"
"2025-03-17","2025-03-17","Rev SF FuneralFDC00000007M2D250316","","-63.25","","321025.23"
"2025-03-17","2025-03-17","Rev SF FuneralFDC00000006R9T250317","","-126.5","","320898.73"
"2025-03-17","2025-03-12","Rev SF FuneralFDC00000007FWM250312","","-126.5","","320772.23"
"2025-03-17","2025-03-12","Rev SF FuneralFDC0000000PN9W250312","","-126.5","","320645.73"
"2025-03-17","2025-03-12","Rev SF FuneralFDC0000000PN9Y250312","","-126.5","","320519.23"
"2025-03-17","2025-02-22","Rev SF FuneralFDC0000000P7KT250222","","-126.5","","320392.73"
"2025-03-17","2025-03-10","Rev SF FuneralFDC000000037KM250310","","-220","","320172.73"
"2025-03-17","2025-02-24","Rev SF FuneralFDC0000000Q5N9250224","","-126.5","","320046.23"
"2025-03-17","2025-03-14","Rev SF FuneralFDC0000000JFC4250314","","-31.63","","320014.6"
"2025-03-17","2025-03-17","Rev SF FuneralFDC00000007H6K250317","","-31.63","","319982.97"
"2025-03-17","2025-03-09","SF FuneralF804555       250309","","126.5","","320109.47"
"2025-03-17","2025-03-12","SF FuneralF987016       250312","","31.63","","320141.1"
"2025-03-17","2025-03-12","SF FuneralF1118902      250312","","126.5","","320267.6"
"2025-03-17","2025-03-17","SF FuneralF819956       250317","","126.5","","320394.1"
"2025-03-18","2025-03-12","SF FuneralF1073149      250312","","126.5","","320520.6"
"2025-03-18","2025-03-17","SF FuneralFDC00000005Z06250317","","31.63","","320552.23"
"2025-03-18","2025-03-17","SF FuneralFDC00000005Z12250317","","31.63","","320583.86"
"2025-03-18","2025-03-17","SF FuneralFDC000000075NF250317","","126.5","","320710.36"
"2025-03-18","2025-03-14","SF FuneralF1123167      250314","","31.63","","320741.99"
"2025-03-18","2025-03-13","SF FuneralF1111321      250313","","126.5","","320868.49"
"2025-03-18","2025-03-12","SF FuneralFDC00000005KR5250312","","126.5","","320994.99"
"2025-03-18","2025-03-11","SF FuneralF1073187      250311","","126.5","","321121.49"
"2025-03-18","2025-03-12","SF FuneralFDC00000008FDG250312","","126.5","","321247.99"
"2025-03-18","2025-03-12","SF FuneralF810293       250312","","126.5","","321374.49"
"2025-03-18","2025-03-12","SF FuneralF1020902      250312","","126.5","","321500.99"
"2025-03-18","2025-03-12","SF FuneralF1079666      250312","","126.5","","321627.49"
