"Txn date","Effective","Description","Truncated card number","Amount","Charges","Balance"
"2025-03-25","2025-03-24","SF FuneralFDC0000000Q9HH250324","","31.63","","546799.67"
"2025-03-25","2025-03-18","SF FuneralFDC00000005LTH250318","","64.5","","546864.17"
"2025-03-25","2025-03-19","SF FuneralF980675       250319","","126.5","","546990.67"
"2025-03-25","2025-03-20","SF FuneralF813952       250320","","126.5","","547117.17"
"2025-03-25","2025-03-20","SF FuneralFDC0000000N8Q4250320","","126.5","","547243.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000005ZFL250322","","126.5","","547370.17"
"2025-03-25","2025-03-22","SF FuneralFDC0000000773W250321","","126.5","","547496.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000008W82250322","","126.5","","547623.17"
"2025-03-25","2025-03-22","SF FuneralF805880       250322","","126.5","","547749.67"
"2025-03-25","2025-03-22","SF FuneralF807917       250322","","126.5","","547876.17"
"2025-03-25","2025-03-22","SF FuneralF821886       250322","","126.5","","548002.67"
"2025-03-25","2025-03-22","SF FuneralF1060768      250322","","126.5","","548129.17"
"2025-03-25","2025-03-22","SF FuneralF1108238      250322","","126.5","","548255.67"
"2025-03-25","2025-03-22","SF FuneralFDC0000000PY8V250322","","126.5","","548382.17"
"2025-03-25","2025-03-18","SF FuneralFDC00000008TLN250318","","63.25","","548445.42"
"2025-03-25","2025-03-18","SF FuneralF900893       250318","","126.5","","548571.92"
"2025-03-25","2025-03-22","SF FuneralFDC000000056SL250322","","126.5","","548698.42"
"2025-03-25","2025-03-22","SF FuneralFDC00000006551250322","","126.5","","548824.92"
"2025-03-25","2025-03-22","SF FuneralFDC000000073YF250322","","126.5","","548951.42"
"2025-03-25","2025-03-22","SF FuneralFDC00000007445250322","","63.25","","549014.67"
"2025-03-25","2025-03-22","SF FuneralFDC0000000754G250322","","126.5","","549141.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000007LCV250322","","126.5","","549267.67"
"2025-03-25","2025-03-22","SF FuneralFDC000000081XT250321","","126.5","","549394.17"
"2025-03-25","2025-03-22","SF FuneralFDC0000000823Z250322","","126.5","","549520.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000008SHW250321","","126.5","","549647.17"
"2025-03-25","2025-03-22","SF FuneralF812515       250322","","126.5","","549773.67"
"2025-03-25","2025-03-22","SF FuneralF815204       250322","","126.5","","549900.17"
"2025-03-25","2025-03-22","SF FuneralF1054758      250322","","126.5","","550026.67"
"2025-03-25","2025-03-22","SF FuneralF1073850      250322","","126.5","","550153.17"
"2025-03-25","2025-03-22","SF FuneralF1074579      250322","","126.5","","550279.67"
"2025-03-25","2025-03-22","SF FuneralF1108351      250322","","126.5","","550406.17"
"2025-03-25","2025-03-22","SF FuneralF1112092      250322","","126.5","","550532.67"
"2025-03-25","2025-03-22","SF FuneralF1118507      250322","","126.5","","550659.17"
"2025-03-25","2025-03-22","SF FuneralFDC0000000NTYT250322","","126.5","","550785.67"
"2025-03-25","2025-03-22","SF FuneralF1127556      250322","","126.5","","550912.17"
"2025-03-25","2025-03-22","SF FuneralFDC0000000Q1VB250322","","126.5","","551038.67"
"2025-03-25","2025-03-22","SF FuneralF1132486      250322","","126.5","","551165.17"
"2025-03-25","2025-03-24","SF FuneralFDC0000000FBN6250322","","126.5","","551291.67"
"2025-03-25","2025-03-24","SF FuneralFDC0000000FHS8250321","","126.5","","551418.17"
"2025-03-25","2025-03-24","SF FuneralFDC0000000JC4J250324","","126.5","","551544.67"
"2025-03-25","2025-03-24","SF FuneralF1129279      250324","","126.5","","551671.17"
"2025-03-25","2025-03-17","SF FuneralFDC0000000PHBH250317","","126.5","","551797.67"
"2025-03-25","2025-03-19","SF FuneralFDC000000064QR250319","","126.5","","551924.17"
"2025-03-25","2025-03-20","SF FuneralF823669       250320","","126.5","","552050.67"
"2025-03-25","2025-03-20","SF FuneralF1116021      250321","","126.5","","552177.17"
"2025-03-25","2025-03-20","SF FuneralF1127765      250321","","126.5","","552303.67"
"2025-03-25","2025-03-20","SF FuneralF1133316      250321","","126.5","","552430.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000005S2X250322","","126.5","","552556.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000005Z00250322","","126.5","","552683.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000005Z4D250322","","126.5","","552809.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000005Z4G250322","","126.5","","552936.17"
"2025-03-25","2025-03-22","SF FuneralFDC000000066PF250322","","126.5","","553062.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000006C48250322","","126.5","","553189.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000006Y54250321","","126.5","","553315.67"
"2025-03-25","2025-03-22","SF FuneralFDC000000073CR250322","","126.5","","553442.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000007J7N250322","","126.5","","553568.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000007K6M250322","","126.5","","553695.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000007N1B250322","","126.5","","553821.67"
"2025-03-25","2025-03-22","SF FuneralF797296       250322","","126.5","","553948.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000008MBH250322","","126.5","","554074.67"
"2025-03-25","2025-03-22","SF FuneralF808231       250322","","126.5","","554201.17"
"2025-03-25","2025-03-22","SF FuneralF808577       250322","","126.5","","554327.67"
"2025-03-25","2025-03-22","SF FuneralF808654       250321","","126.5","","554454.17"
"2025-03-25","2025-03-22","SF FuneralFDC000000098T8250321","","126.5","","554580.67"
"2025-03-25","2025-03-22","SF FuneralF789371       250322","","126.5","","554707.17"
"2025-03-25","2025-03-22","SF FuneralF818137       250322","","126.5","","554833.67"
"2025-03-25","2025-03-22","SF FuneralF818958       250322","","126.5","","554960.17"
"2025-03-25","2025-03-22","SF FuneralF819388       250322","","126.5","","555086.67"
"2025-03-25","2025-03-22","SF FuneralF819409       250321","","126.5","","555213.17"
"2025-03-25","2025-03-22","SF FuneralF828916       250322","","126.5","","555339.67"
"2025-03-25","2025-03-22","SF FuneralF831844       250322","","126.5","","555466.17"
"2025-03-25","2025-03-22","SF FuneralFDC0000000CLXS250322","","126.5","","555592.67"
"2025-03-25","2025-03-22","SF FuneralF833615       250322","","126.5","","555719.17"
"2025-03-25","2025-03-22","SF FuneralF785200       250322","","256.5","","555975.67"
"2025-03-25","2025-03-22","SF FuneralF1021981      250322","","126.5","","556102.17"
"2025-03-25","2025-03-22","SF FuneralF1052923      250322","","126.5","","556228.67"
"2025-03-25","2025-03-22","SF FuneralFDC0000000L6BZ250322","","191.5","","556420.17"
"2025-03-25","2025-03-22","SF FuneralF1074476      250322","","126.5","","556546.67"
"2025-03-25","2025-03-22","SF FuneralFDC0000000LH7P250322","","126.5","","556673.17"
"2025-03-25","2025-03-22","SF FuneralF1083911      250322","","126.5","","556799.67"
"2025-03-25","2025-03-22","SF FuneralFDC0000000ND49250322","","220","","557019.67"
"2025-03-25","2025-03-22","SF FuneralF1124410      250322","","126.5","","557146.17"
"2025-03-25","2025-03-22","SF FuneralFDC0000000Q3LK250322","","126.5","","557272.67"
"2025-03-25","2025-03-22","SF FuneralF1132331      250322","","126.5","","557399.17"
"2025-03-25","2025-03-22","SF FuneralF1133720      250322","","126.5","","557525.67"
"2025-03-25","2025-03-22","SF FuneralFDC0000000QJML250322","","126.5","","557652.17"
"2025-03-25","2025-03-24","SF FuneralFDC0000000570D250324","","126.5","","557778.67"
"2025-03-25","2025-03-24","SF FuneralFDC0000000617K250323","","126.5","","557905.17"
"2025-03-25","2025-03-24","SF FuneralFDC0000000B48N250323","","126.5","","558031.67"
"2025-03-25","2025-03-20","SF FuneralFDC0000000614D250320","","126.5","","558158.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000003132250321","","220","","558378.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000005G5L250321","","126.5","","558504.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000005J5B250322","","126.5","","558631.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000005V6K250322","","191.5","","558822.67"
"2025-03-25","2025-03-22","SF FuneralFDC000000060XP250322","","126.5","","558949.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000006MCZ250321","","126.5","","559075.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000006RZ9250322","","126.5","","559202.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000006XKG250322","","126.5","","559328.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000006XLJ250322","","126.5","","559455.17"
"2025-03-25","2025-03-22","SF FuneralFDC00000007JZ3250322","","126.5","","559581.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000007KSY250322","","126.5","","559708.17"
"2025-03-25","2025-03-22","SF FuneralF798344       250322","","126.5","","559834.67"
"2025-03-25","2025-03-22","SF FuneralFDC00000008TX4250321","","126.5","","559961.17"
"2025-03-25","2025-03-22","SF FuneralF815451       250322","","126.5","","560087.67"
"2025-03-25","2025-03-22","SF FuneralF823005       250322","","126.5","","560214.17"
"2025-03-25","2025-03-22","SF FuneralF829541       250322","","126.5","","560340.67"
"2025-03-25","2025-03-22","SF FuneralF829547       250322","","126.5","","560467.17"
"2025-03-25","2025-03-22","SF FuneralF1061785      250322","","126.5","","560593.67"
"2025-03-25","2025-03-22","SF FuneralF1061821      250322","","126.5","","560720.17"
"2025-03-25","2025-03-22","SF FuneralF1080464      250322","","126.5","","560846.67"
"2025-03-25","2025-03-22","SF FuneralFDC0000000LPZW250322","","126.5","","560973.17"
"2025-03-25","2025-03-22","SF FuneralF1124765      250322","","126.5","","561099.67"
"2025-03-25","2025-03-22","SF FuneralF1128982      250322","","126.5","","561226.17"
"2025-03-25","2025-03-22","SF FuneralF1131867      250322","","126.5","","561352.67"
"2025-03-25","2025-03-24","SF FuneralF823675       250323","","126.5","","561479.17"
"2025-03-25","2025-03-24","SF FuneralF831118       250323","","126.5","","561605.67"
"2025-03-25","2025-03-24","SF FuneralF841782       250323","","126.5","","561732.17"
"2025-03-25","2025-03-24","SF FuneralFDC0000000QM4Y250324","","191.5","","561923.67"
"2025-03-25","2025-03-20","SF FuneralF1022106      250321","","31.63","","561955.3"
"2025-03-25","2025-03-20","SF FuneralFDC0000000JXK7250321","","31.63","","561986.93"
"2025-03-25","2025-03-22","SF FuneralFDC00000007TC1250321","","31.63","","562018.56"
"2025-03-25","2025-03-22","SF FuneralF840580       250321","","31.63","","562050.19"
"2025-03-25","2025-03-24","SF FuneralFDC00000005WTC250324","","55","","562105.19"
"2025-03-25","2025-03-24","SF FuneralF1130713      250324","","31.63","","562136.82"
"2025-03-25","2025-03-20","SF FuneralF1124354      250321","","126.5","","562263.32"
"2025-03-25","2025-03-22","SF FuneralFDC000000043W1250322","","220","","562483.32"
"2025-03-25","2025-03-22","SF FuneralFDC00000005LS1250322","","126.5","","562609.82"
"2025-03-25","2025-03-22","SF FuneralFDC00000005ZLJ250322","","126.5","","562736.32"
"2025-03-25","2025-03-22","SF FuneralFDC000000061B9250322","","126.5","","562862.82"
"2025-03-25","2025-03-22","SF FuneralFDC00000006LGX250321","","126.5","","562989.32"
"2025-03-25","2025-03-22","SF FuneralFDC00000007JVL250322","","126.5","","563115.82"
"2025-03-25","2025-03-22","SF FuneralFDC00000007N22250322","","126.5","","563242.32"
"2025-03-25","2025-03-22","SF FuneralFDC0000000CPY3250322","","126.5","","563368.82"
"2025-03-25","2025-03-22","SF FuneralFDC0000000CPY7250322","","126.5","","563495.32"
"2025-03-25","2025-03-22","SF FuneralF1054927      250322","","126.5","","563621.82"
"2025-03-25","2025-03-22","SF FuneralF1078238      250322","","126.5","","563748.32"
"2025-03-25","2025-03-22","SF FuneralF1110507      250322","","126.5","","563874.82"
"2025-03-25","2025-03-22","SF FuneralF1110708      250322","","126.5","","564001.32"
"2025-03-25","2025-03-22","SF FuneralF989130       250322","","126.5","","564127.82"
"2025-03-25","2025-03-22","SF FuneralFDC0000000N6M4250322","","126.5","","564254.32"
"2025-03-25","2025-03-22","SF FuneralF1115776      250322","","126.5","","564380.82"
"2025-03-25","2025-03-22","SF FuneralF1115788      250322","","126.5","","564507.32"
"2025-03-25","2025-03-22","SF FuneralF1118112      250322","","126.5","","564633.82"
"2025-03-25","2025-03-22","SF FuneralF1133630      250322","","126.5","","564760.32"
"2025-03-25","2025-03-22","SF FuneralFDC0000000QFVX250322","","126.5","","564886.82"
"2025-03-25","2025-03-24","SF FuneralF808894       250323","","126.5","","565013.32"
"2025-03-25","2025-03-20","SF FuneralFDC00000005MSW250320","","126.5","","565139.82"
"2025-03-25","2025-03-20","SF FuneralFDC00000007JZ0250320","","126.5","","565266.32"
"2025-03-25","2025-03-20","SF FuneralF987036       250322","","126.5","","565392.82"
"2025-03-25","2025-03-20","SF FuneralF1060095      250321","","63.25","","565456.07"
"2025-03-25","2025-03-20","SF FuneralF1132890      250321","","126.5","","565582.57"
"2025-03-25","2025-03-20","SF FuneralF1133257      250321","","126.5","","565709.07"
"2025-03-25","2025-03-22","SF FuneralFDC00000005V5F250322","","126.5","","565835.57"
"2025-03-25","2025-03-22","SF FuneralFDC00000006019250322","","126.5","","565962.07"
"2025-03-25","2025-03-22","SF FuneralFDC000000061KK250322","","126.5","","566088.57"
"2025-03-25","2025-03-22","SF FuneralFDC000000061V9250322","","126.5","","566215.07"
"2025-03-25","2025-03-22","SF FuneralFDC00000006239250322","","126.5","","566341.57"
"2025-03-25","2025-03-22","SF FuneralFDC000000063V7250322","","126.5","","566468.07"
"2025-03-25","2025-03-22","SF FuneralFDC00000007MJB250322","","126.5","","566594.57"
"2025-03-25","2025-03-22","SF FuneralF814745       250321","","126.5","","566721.07"
"2025-03-25","2025-03-22","SF FuneralF808922       250321","","126.5","","566847.57"
"2025-03-25","2025-03-22","SF FuneralF840931       250322","","126.5","","566974.07"
"2025-03-25","2025-03-22","SF FuneralF1112585      250322","","126.5","","567100.57"
"2025-03-25","2025-03-22","SF FuneralF1114981      250322","","126.5","","567227.07"
"2025-03-25","2025-03-22","SF FuneralF1120288      250322","","126.5","","567353.57"
"2025-03-25","2025-03-22","SF FuneralF1130509      250322","","126.5","","567480.07"
"2025-03-25","2025-03-22","SF FuneralFDC0000000Q246250322","","126.5","","567606.57"
"2025-03-25","2025-03-22","SF FuneralF1130645      250322","","126.5","","567733.07"
"2025-03-25","2025-03-20","SF FuneralF981788       250321","","31.63","","567764.7"
"2025-03-25","2025-03-24","SF FuneralFDC00000005YNL250324","","55","","567819.7"
"2025-03-25","2025-03-24","SF FuneralFDC00000005YW3250324","","31.63","","567851.33"
"2025-03-25","2025-03-20","SF FuneralF1054689      250320","","126.5","","567977.83"
"2025-03-25","2025-03-20","SF FuneralF1066148      250320","","126.5","","568104.33"
"2025-03-25","2025-03-22","SF FuneralFDC0000000645B250322","","126.5","","568230.83"
"2025-03-25","2025-03-22","SF FuneralFDC00000006WY7250321","","126.5","","568357.33"
"2025-03-25","2025-03-22","SF FuneralFDC00000008639250322","","126.5","","568483.83"
"2025-03-25","2025-03-22","SF FuneralFDC000000087Y5250321","","126.5","","568610.33"
"2025-03-25","2025-03-22","SF FuneralFDC00000008T2Z250322","","126.5","","568736.83"
"2025-03-25","2025-03-22","SF FuneralF818403       250322","","126.5","","568863.33"
"2025-03-25","2025-03-22","SF FuneralF819486       250322","","126.5","","568989.83"
"2025-03-25","2025-03-22","SF FuneralF823218       250322","","126.5","","569116.33"
"2025-03-25","2025-03-22","SF FuneralF823473       250322","","126.5","","569242.83"
"2025-03-25","2025-03-22","SF FuneralF842693       250322","","126.5","","569369.33"
"2025-03-25","2025-03-22","SF FuneralF993357       250322","","126.5","","569495.83"
"2025-03-25","2025-03-22","SF FuneralF1058783      250322","","126.5","","569622.33"
"2025-03-25","2025-03-22","SF FuneralFDC0000000L6ST250322","","126.5","","569748.83"
"2025-03-25","2025-03-22","SF FuneralF1083731      250322","","126.5","","569875.33"
"2025-03-25","2025-03-22","SF FuneralF1083737      250322","","126.5","","570001.83"
"2025-03-25","2025-03-22","SF FuneralF1104172      250322","","126.5","","570128.33"
"2025-03-25","2025-03-22","SF FuneralF1115989      250322","","126.5","","570254.83"
"2025-03-25","2025-03-22","SF FuneralF1118000      250322","","126.5","","570381.33"
"2025-03-25","2025-03-22","SF FuneralF1122849      250322","","126.5","","570507.83"
"2025-03-25","2025-03-22","SF FuneralF1130446      250322","","126.5","","570634.33"
"2025-03-25","2025-03-22","SF FuneralFDC0000000QCPX250322","","126.5","","570760.83"
"2025-03-25","2025-03-22","SF FuneralF1133609      250322","","126.5","","570887.33"
"2025-03-25","2025-03-22","SF FuneralFDC0000000QGC1250322","","126.5","","571013.83"
"2025-03-25","2025-03-24","SF FuneralFDC0000000HZBN250324","","278.31","","571292.14"
"2025-03-25","2025-03-24","SF FuneralF991106       250324","","126.5","","571418.64"
"2025-03-25","2025-03-20","SF FuneralF987493       250322","","126.5","","571545.14"
"2025-03-25","2025-03-20","SF FuneralF989714       250321","","126.5","","571671.64"
"2025-03-25","2025-03-20","SF FuneralF991519       250321","","126.5","","571798.14"
"2025-03-25","2025-03-20","SF FuneralFDC0000000MM4X250320","","126.5","","571924.64"
"2025-03-25","2025-03-20","SF FuneralF1129491      250321","","126.5","","572051.14"
"2025-03-25","2025-03-22","SF FuneralFDC000000031NC250322","","220","","572271.14"
"2025-03-25","2025-03-22","SF FuneralFDC00000006192250322","","126.5","","572397.64"
"2025-03-25","2025-03-22","SF FuneralFDC00000006KR2250321","","126.5","","572524.14"
"2025-03-25","2025-03-22","SF FuneralFDC00000006M8K250322","","126.5","","572650.64"
"2025-03-25","2025-03-22","SF FuneralFDC00000006YV4250322","","126.5","","572777.14"
"2025-03-25","2025-03-22","SF FuneralFDC00000007DK7250322","","126.5","","572903.64"
"2025-03-25","2025-03-22","SF FuneralFDC00000007KFP250321","","126.5","","573030.14"
"2025-03-25","2025-03-22","SF FuneralF810368       250322","","126.5","","573156.64"
"2025-03-25","2025-03-22","SF FuneralF810586       250321","","126.5","","573283.14"
"2025-03-25","2025-03-22","SF FuneralFDC0000000BCVB250322","","126.5","","573409.64"
"2025-03-25","2025-03-22","SF FuneralF823874       250322","","126.5","","573536.14"
"2025-03-25","2025-03-22","SF FuneralF831374       250322","","126.5","","573662.64"
"2025-03-25","2025-03-22","SF FuneralF838813       250322","","126.5","","573789.14"
"2025-03-25","2025-03-22","SF FuneralFDC0000000D6PQ250322","","126.5","","573915.64"
"2025-03-25","2025-03-22","SF FuneralF840502       250322","","126.5","","574042.14"
"2025-03-25","2025-03-22","SF FuneralFDC0000000KSYY250322","","126.5","","574168.64"
"2025-03-25","2025-03-22","SF FuneralF1066152      250322","","126.5","","574295.14"
"2025-03-25","2025-03-22","SF FuneralF1128983      250322","","126.5","","574421.64"
"2025-03-25","2025-03-22","SF FuneralF1130330      250322","","126.5","","574548.14"
"2025-03-25","2025-03-22","SF FuneralF1132384      250322","","126.5","","574674.64"
"2025-03-25","2025-03-18","SF FuneralF815518       250318","","63.25","","574737.89"
"2025-03-25","2025-03-20","SF FuneralF900945       250322","","126.5","","574864.39"
"2025-03-25","2025-03-22","SF FuneralF811389       250322","","126.5","","574990.89"
"2025-03-25","2025-03-22","SF FuneralF1121775      250323","","47.88","","575038.77"
"2025-03-25","2025-03-24","SF FuneralFDC00000005V61250323","","126.5","","575165.27"
"2025-03-25","2025-03-24","SF FuneralFDC00000007N2Y250324","","126.5","","575291.77"
"2025-03-25","2025-03-24","SF FuneralF818445       250323","","126.5","","575418.27"
"2025-03-25","2025-03-24","SF FuneralFDC0000000N7NV250324","","126.5","","575544.77"
"2025-03-25","2025-03-20","SF FuneralF815090       250320","","126.5","","575671.27"
"2025-03-25","2025-03-20","SF FuneralF987790       250321","","126.5","","575797.77"
"2025-03-25","2025-03-20","SF FuneralF1062692      250321","","126.5","","575924.27"
"2025-03-25","2025-03-20","SF FuneralF1108341      250321","","126.5","","576050.77"
"2025-03-25","2025-03-20","SF FuneralF1108833      250321","","126.5","","576177.27"
"2025-03-25","2025-03-20","SF FuneralFDC0000000MKXM250321","","126.5","","576303.77"
"2025-03-25","2025-03-22","SF FuneralFDC000000037HW250322","","220","","576523.77"
"2025-03-25","2025-03-22","SF FuneralFDC00000005S4P250322","","126.5","","576650.27"
"2025-03-25","2025-03-22","SF FuneralFDC00000005S9G250322","","126.5","","576776.77"
"2025-03-25","2025-03-22","SF FuneralFDC000000060C3250322","","126.5","","576903.27"
"2025-03-25","2025-03-22","SF FuneralFDC000000062Q0250322","","126.5","","577029.77"
"2025-03-25","2025-03-22","SF FuneralFDC000000063V6250322","","126.5","","577156.27"
"2025-03-25","2025-03-22","SF FuneralFDC00000006ZY8250322","","126.5","","577282.77"
"2025-03-25","2025-03-22","SF FuneralFDC00000007DWP250322","","126.5","","577409.27"
"2025-03-25","2025-03-22","SF FuneralFDC00000007VJR250322","","126.5","","577535.77"
"2025-03-25","2025-03-22","SF FuneralFDC0000000836V250322","","126.5","","577662.27"
"2025-03-25","2025-03-22","SF FuneralF811295       250322","","126.5","","577788.77"
"2025-03-25","2025-03-22","SF FuneralF822641       250322","","126.5","","577915.27"
"2025-03-25","2025-03-22","SF FuneralF842634       250322","","126.5","","578041.77"
"2025-03-25","2025-03-22","SF FuneralF1050703      250322","","126.5","","578168.27"
"2025-03-25","2025-03-22","SF FuneralF1058854      250322","","126.5","","578294.77"
"2025-03-25","2025-03-22","SF FuneralF1074447      250322","","126.5","","578421.27"
"2025-03-25","2025-03-22","SF FuneralF1079740      250322","","126.5","","578547.77"
"2025-03-25","2025-03-22","SF FuneralF1083632      250322","","126.5","","578674.27"
"2025-03-25","2025-03-22","SF FuneralF1083831      250322","","126.5","","578800.77"
"2025-03-25","2025-03-22","SF FuneralFDC0000000LYM0250322","","126.5","","578927.27"
"2025-03-25","2025-03-22","SF FuneralF1112281      250322","","191.5","","579118.77"
"2025-03-25","2025-03-22","SF FuneralF1120320      250323","","126.5","","579245.27"
"2025-03-25","2025-03-22","SF FuneralF1127754      250322","","126.5","","579371.77"
"2025-03-25","2025-03-22","SF FuneralFDC0000000Q1V8250322","","126.5","","579498.27"
"2025-03-25","2025-03-24","SF FuneralFDC00000006QVN250323","","126.5","","579624.77"
"2025-03-25","2025-03-20","SF FuneralF1117916      250321","","126.5","","579751.27"
"2025-03-25","2025-03-22","SF FuneralFDC0000000672M250322","","126.5","","579877.77"
"2025-03-25","2025-03-22","SF FuneralFDC00000006Z1Z250322","","126.5","","580004.27"
"2025-03-25","2025-03-22","SF FuneralFDC00000006ZX8250322","","126.5","","580130.77"
"2025-03-25","2025-03-22","SF FuneralFDC000000075DT250322","","126.5","","580257.27"
"2025-03-25","2025-03-22","SF FuneralFDC000000075DV250322","","126.5","","580383.77"
"2025-03-25","2025-03-22","SF FuneralFDC00000008JYC250322","","126.5","","580510.27"
"2025-03-25","2025-03-22","SF FuneralF802278       250322","","126.5","","580636.77"
"2025-03-25","2025-03-22","SF FuneralF805851       250322","","126.5","","580763.27"
"2025-03-25","2025-03-22","SF FuneralF815138       250322","","126.5","","580889.77"
"2025-03-25","2025-03-22","SF FuneralF823968       250322","","126.5","","581016.27"
"2025-03-25","2025-03-22","SF FuneralF832934       250322","","126.5","","581142.77"
"2025-03-25","2025-03-22","SF FuneralF840686       250321","","126.5","","581269.27"
"2025-03-25","2025-03-22","SF FuneralF1022295      250322","","191.5","","581460.77"
"2025-03-25","2025-03-22","SF FuneralF1061970      250322","","126.5","","581587.27"
"2025-03-25","2025-03-22","SF FuneralFDC0000000L13V250322","","126.5","","581713.77"
"2025-03-25","2025-03-22","SF FuneralFDC0000000L9D1250322","","126.5","","581840.27"
"2025-03-25","2025-03-22","SF FuneralFDC0000000MTMT250322","","126.5","","581966.77"
"2025-03-25","2025-03-22","SF FuneralFDC0000000NJV2250322","","126.5","","582093.27"
"2025-03-25","2025-03-22","SF FuneralFDC0000000NL55250322","","126.5","","582219.77"
"2025-03-25","2025-03-22","SF FuneralF1133238      250322","","126.5","","582346.27"
"2025-03-25","2025-03-22","SF FuneralF1135123      250322","","126.5","","582472.77"
"2025-03-25","2025-03-24","SF FuneralFDC000000079BQ250323","","126.5","","582599.27"
"2025-03-25","2025-03-22","SF FuneralFDC00000007C2D250322","","126.5","","582725.77"
"2025-03-25","2025-03-22","SF FuneralFDC00000007JC7250322","","126.5","","582852.27"
"2025-03-25","2025-03-22","SF FuneralFDC00000007MLR250321","","126.5","","582978.77"
"2025-03-25","2025-03-22","SF FuneralFDC00000007MP6250322","","126.5","","583105.27"
"2025-03-25","2025-03-22","SF FuneralF811599       250322","","126.5","","583231.77"
"2025-03-25","2025-03-22","SF FuneralF822855       250322","","126.5","","583358.27"
"2025-03-25","2025-03-22","SF FuneralFDC0000000DFN2250322","","126.5","","583484.77"
"2025-03-25","2025-03-22","SF FuneralF840786       250321","","126.5","","583611.27"
"2025-03-25","2025-03-22","SF FuneralF1052821      250322","","126.5","","583737.77"
"2025-03-25","2025-03-18","SF FuneralF829052       250318","","63.25","","583801.02"
"2025-03-25","2025-03-20","SF FuneralFDC0000000JY3G250321","","126.5","","583927.52"
"2025-03-25","2025-03-20","SF FuneralF1061734      250320","","126.5","","584054.02"
"2025-03-25","2025-03-20","SF FuneralF1130404      250321","","126.5","","584180.52"
