"Txn date","Effective","Description","Truncated card number","Amount","Charges","Balance"
"2025-02-23","2025-02-22","SF FuneralF1132093      250222","","126.5","","444963.8"
"2025-02-23","2025-02-20","SF FuneralF1079649      250220","","126.5","","445090.3"
"2025-02-23","2025-02-22","SF FuneralFDC000000039N2250222","","220","","445310.3"
"2025-02-23","2025-02-22","SF FuneralFDC00000005LX4250222","","126.5","","445436.8"
"2025-02-23","2025-02-22","SF FuneralFDC00000007KSY250222","","126.5","","445563.3"
"2025-02-23","2025-02-22","SF FuneralF801328       250222","","126.5","","445689.8"
"2025-02-23","2025-02-22","SF FuneralF801823       250222","","126.5","","445816.3"
"2025-02-23","2025-02-22","SF FuneralF805495       250222","","126.5","","445942.8"
"2025-02-23","2025-02-22","SF FuneralF831142       250222","","126.5","","446069.3"
"2025-02-23","2025-02-22","SF FuneralF1061821      250222","","126.5","","446195.8"
"2025-02-23","2025-02-22","SF FuneralF1075052      250222","","126.5","","446322.3"
"2025-02-23","2025-02-22","SF FuneralFDC00000005SB0250222","","126.5","","446448.8"
"2025-02-23","2025-02-22","SF FuneralFDC00000006WK6250222","","126.5","","446575.3"
"2025-02-23","2025-02-22","SF FuneralF801335       250222","","126.5","","446701.8"
"2025-02-23","2025-02-22","SF FuneralF805946       250222","","126.5","","446828.3"
"2025-02-23","2025-02-22","SF FuneralF815673       250222","","126.5","","446954.8"
"2025-02-23","2025-02-22","SF FuneralF1116702      250222","","126.5","","447081.3"
"2025-02-23","2025-02-22","SF FuneralF1122295      250223","","31.63","","447112.93"
"2025-02-23","2025-02-22","SF FuneralF1128782      250222","","126.5","","447239.43"
"2025-02-23","2025-02-23","SF FuneralF815217       250223","","126.5","","447365.93"
"2025-02-23","2025-02-23","SF FuneralF833253       250223","","31.63","","447397.56"
"2025-02-23","2025-02-19","SF FuneralF1054817      250219","","126.5","","447524.06"
"2025-02-23","2025-02-22","SF FuneralFDC000000072RJ250222","","126.5","","447650.56"
"2025-02-23","2025-02-17","SF FuneralFDC00000006YHX250216","","126.5","","447777.06"
"2025-02-23","2025-02-20","SF FuneralF832011       250220","","63.25","","447840.31"
"2025-02-23","2025-02-21","SF FuneralFDC00000005ZDV250221","","126.5","","447966.81"
"2025-02-23","2025-02-21","SF FuneralF988622       250222","","126.5","","448093.31"
"2025-02-23","2025-02-21","SF FuneralFDC0000000HYGH250222","","126.5","","448219.81"
"2025-02-23","2025-02-21","SF FuneralF989474       250222","","126.5","","448346.31"
"2025-02-23","2025-02-22","SF FuneralFDC00000005K6L250222","","126.5","","448472.81"
"2025-02-23","2025-02-22","SF FuneralFDC00000006JRS250222","","126.5","","448599.31"
"2025-02-23","2025-02-22","SF FuneralFDC00000006T7F250222","","126.5","","448725.81"
"2025-02-23","2025-02-22","SF FuneralFDC00000006YY1250222","","126.5","","448852.31"
"2025-02-23","2025-02-22","SF FuneralFDC0000000J589250222","","126.5","","448978.81"
"2025-02-23","2025-02-22","SF FuneralFDC0000000J5BL250222","","126.5","","449105.31"
"2025-02-23","2025-02-22","SF FuneralFDC0000000J5CV250222","","126.5","","449231.81"
"2025-02-23","2025-02-22","SF FuneralF1122378      250223","","126.5","","449358.31"
"2025-02-23","2025-02-22","SF FuneralF1131347      250222","","126.5","","449484.81"
"2025-02-23","2025-02-22","SF FuneralF1132319      250223","","126.5","","449611.31"
"2025-02-23","2025-02-22","SF FuneralF1124369      250223","","126.5","","449737.81"
"2025-02-23","2025-02-22","SF FuneralF833223       250222","","126.5","","449864.31"
"2025-02-24","2025-02-22","SF FuneralFDC00000005YFY250222","","126.5","","449990.81"
"2025-02-24","2025-02-22","SF FuneralFDC00000005YMD250222","","126.5","","450117.31"
"2025-02-24","2025-02-22","SF FuneralFDC0000000CV68250222","","126.5","","450243.81"
"2025-02-24","2025-02-22","SF FuneralF1123201      250222","","126.5","","450370.31"
"2025-02-24","2025-02-22","SF FuneralFDC00000005YYY250222","","126.5","","450496.81"
"2025-02-24","2025-02-22","SF FuneralFDC000000069FB250222","","126.5","","450623.31"
"2025-02-24","2025-02-22","SF FuneralF1062674      250222","","126.5","","450749.81"
"2025-02-24","2025-02-22","SF FuneralF1124196      250222","","126.5","","450876.31"
"2025-02-24","2025-02-20","SF FuneralF1124328      250220","","31.63","","450907.94"
"2025-02-24","2025-02-22","SF FuneralF805460       250222","","126.5","","451034.44"
"2025-02-24","2025-02-22","SF FuneralF1132291      250222","","126.5","","451160.94"
"2025-02-24","2025-02-21","SF FuneralF814745       250221","","126.5","","451287.44"
"2025-02-24","2025-02-19","SF FuneralF806026       250219","","126.5","","451413.94"
"2025-02-24","2025-02-22","SF FuneralFDC00000008HLZ250222","","126.5","","451540.44"
"2025-02-24","2025-02-18","SF FuneralF1104197      250218","","31.63","","451572.07"
"2025-02-24","2025-02-20","SF FuneralF1085168      250220","","31.63","","451603.7"
"2025-02-24","2025-02-20","SF FuneralF1108113      250220","","31.63","","451635.33"
"2025-02-24","2025-02-21","SF FuneralFDC00000005GY1250221","","31.63","","451666.96"
"2025-02-24","2025-02-21","SF FuneralFDC00000005PXF250221","","31.63","","451698.59"
"2025-02-24","2025-02-21","SF FuneralFDC00000005QCT250221","","31.63","","451730.22"
"2025-02-24","2025-02-21","SF FuneralFDC00000005V4S250221","","31.63","","451761.85"
"2025-02-24","2025-02-21","SF FuneralFDC000000069RZ250221","","31.63","","451793.48"
"2025-02-24","2025-02-21","SF FuneralFDC00000006FQ9250221","","31.63","","451825.11"
"2025-02-24","2025-02-21","SF FuneralFDC00000006R81250221","","31.63","","451856.74"
"2025-02-24","2025-02-21","SF FuneralFDC00000007WBL250221","","31.63","","451888.37"
"2025-02-24","2025-02-21","SF FuneralFDC00000007WJL250221","","31.63","","451920"
"2025-02-24","2025-02-21","SF FuneralF795812       250221","","31.63","","451951.63"
"2025-02-24","2025-02-21","SF FuneralFDC000000086Y9250221","","31.63","","451983.26"
"2025-02-24","2025-02-21","SF FuneralF790399       250221","","47.88","","452031.14"
"2025-02-24","2025-02-21","SF FuneralF811119       250221","","31.63","","452062.77"
"2025-02-24","2025-02-21","SF FuneralF815340       250221","","31.63","","452094.4"
"2025-02-24","2025-02-21","SF FuneralF815510       250221","","31.63","","452126.03"
"2025-02-24","2025-02-21","SF FuneralF817463       250221","","31.63","","452157.66"
"2025-02-24","2025-02-21","SF FuneralFDC0000000B37Y250221","","31.63","","452189.29"
"2025-02-24","2025-02-21","SF FuneralF823750       250221","","31.63","","452220.92"
"2025-02-24","2025-02-21","SF FuneralF829118       250221","","31.63","","452252.55"
"2025-02-24","2025-02-21","SF FuneralF830931       250221","","31.63","","452284.18"
"2025-02-24","2025-02-21","SF FuneralF832185       250221","","31.63","","452315.81"
"2025-02-24","2025-02-21","SF FuneralF832777       250221","","31.63","","452347.44"
"2025-02-24","2025-02-21","SF FuneralF819053       250221","","31.63","","452379.07"
"2025-02-24","2025-02-21","SF FuneralF843596       250221","","31.63","","452410.7"
"2025-02-24","2025-02-21","SF FuneralFDC0000000FQWF250221","","31.63","","452442.33"
"2025-02-24","2025-02-21","SF FuneralF844636       250221","","31.63","","452473.96"
"2025-02-24","2025-02-21","SF FuneralFDC0000000HBD0250221","","31.63","","452505.59"
"2025-02-24","2025-02-21","SF FuneralF774474       250221","","156.28","","452661.87"
"2025-02-24","2025-02-21","SF FuneralFDC0000000HXHK250221","","47.88","","452709.75"
"2025-02-24","2025-02-21","SF FuneralFDC0000000J2XM250223","","31.63","","452741.38"
"2025-02-24","2025-02-21","SF FuneralF992752       250221","","31.63","","452773.01"
"2025-02-24","2025-02-21","SF FuneralFDC0000000JFC4250221","","31.63","","452804.64"
"2025-02-24","2025-02-21","SF FuneralF1033620      250221","","31.63","","452836.27"
"2025-02-24","2025-02-21","SF FuneralF1052348      250221","","31.63","","452867.9"
"2025-02-24","2025-02-21","SF FuneralFDC0000000K7CQ250221","","31.63","","452899.53"
"2025-02-24","2025-02-21","SF FuneralFDC0000000KLCD250221","","31.63","","452931.16"
"2025-02-24","2025-02-21","SF FuneralF1061613      250221","","31.63","","452962.79"
"2025-02-24","2025-02-21","SF FuneralF1065649      250221","","31.63","","452994.42"
"2025-02-24","2025-02-21","SF FuneralF1068145      250221","","31.63","","453026.05"
"2025-02-24","2025-02-21","SF FuneralF1072884      250221","","31.63","","453057.68"
"2025-02-24","2025-02-21","SF FuneralF1073030      250221","","31.63","","453089.31"
"2025-02-24","2025-02-21","SF FuneralFDC0000000L3MT250221","","31.63","","453120.94"
"2025-02-24","2025-02-21","SF FuneralF1078056      250221","","31.63","","453152.57"
"2025-02-24","2025-02-21","SF FuneralFDC0000000LMH8250221","","31.63","","453184.2"
"2025-02-24","2025-02-21","SF FuneralF1080183      250221","","31.63","","453215.83"
"2025-02-24","2025-02-21","SF FuneralF1084400      250221","","31.63","","453247.46"
"2025-02-24","2025-02-21","SF FuneralF1085355      250221","","31.63","","453279.09"
"2025-02-24","2025-02-21","SF FuneralF1104196      250221","","31.63","","453310.72"
"2025-02-24","2025-02-21","SF FuneralF1104243      250221","","31.63","","453342.35"
"2025-02-24","2025-02-21","SF FuneralF1104285      250221","","31.63","","453373.98"
"2025-02-24","2025-02-21","SF FuneralF1111672      250221","","31.63","","453405.61"
"2025-02-24","2025-02-21","SF FuneralFDC0000000N3BG250221","","31.63","","453437.24"
"2025-02-24","2025-02-21","SF FuneralF1115119      250221","","31.63","","453468.87"
"2025-02-24","2025-02-21","SF FuneralF1120399      250221","","31.63","","453500.5"
"2025-02-24","2025-02-21","SF FuneralF1122752      250221","","31.63","","453532.13"
"2025-02-24","2025-02-21","SF FuneralF1123008      250221","","31.63","","453563.76"
"2025-02-24","2025-02-21","SF FuneralF1123947      250221","","31.63","","453595.39"
"2025-02-24","2025-02-21","SF FuneralF1126287      250221","","31.63","","453627.02"
"2025-02-24","2025-02-21","SF FuneralF1127351      250221","","31.63","","453658.65"
"2025-02-24","2025-02-21","SF FuneralF1130222      250221","","31.63","","453690.28"
"2025-02-24","2025-02-21","SF FuneralF1130338      250221","","31.63","","453721.91"
"2025-02-24","2025-02-21","SF FuneralF1130369      250221","","31.63","","453753.54"
"2025-02-24","2025-02-21","SF FuneralF1130684      250221","","31.63","","453785.17"
"2025-02-24","2025-02-21","SF FuneralF1131924      250221","","31.63","","453816.8"
"2025-02-24","2025-02-21","SF FuneralFDC0000000Q7FQ250221","","31.63","","453848.43"
"2025-02-24","2025-02-21","SF FuneralF1132194      250221","","31.63","","453880.06"
"2025-02-24","2025-02-21","SF FuneralF1132265      250221","","31.63","","453911.69"
"2025-02-24","2025-02-22","SF FuneralFDC00000006HHY250222","","31.63","","453943.32"
"2025-02-24","2025-02-22","SF FuneralFDC00000007G0S250222","","31.63","","453974.95"
"2025-02-24","2025-02-22","SF FuneralF1060024      250222","","31.63","","454006.58"
"2025-02-24","2025-02-24","SF FuneralFDC00000005LS9250224","","31.63","","454038.21"
"2025-02-24","2025-02-24","SF FuneralFDC00000005N4P250224","","31.63","","454069.84"
"2025-02-24","2025-02-24","SF FuneralFDC00000005RZQ250224","","31.63","","454101.47"
"2025-02-24","2025-02-24","SF FuneralFDC00000007GS9250224","","31.63","","454133.1"
"2025-02-24","2025-02-24","SF FuneralF986911       250224","","31.63","","454164.73"
"2025-02-24","2025-02-24","SF FuneralF987310       250224","","31.63","","454196.36"
"2025-02-24","2025-02-24","SF FuneralF1017111      250224","","31.63","","454227.99"
"2025-02-24","2025-02-24","SF FuneralF1052717      250224","","31.63","","454259.62"
"2025-02-24","2025-02-24","SF FuneralF1117412      250224","","31.63","","454291.25"
"2025-02-24","2025-02-24","SF FuneralF1117767      250224","","31.63","","454322.88"
"2025-02-24","2025-02-24","SF FuneralF1118181      250224","","31.63","","454354.51"
"2025-02-24","2025-02-24","SF FuneralF1124411      250224","","31.63","","454386.14"
"2025-02-24","2025-02-24","SF FuneralF1129452      250224","","31.63","","454417.77"
"2025-02-24","2025-02-24","SF FuneralFDC0000000376D250224","","55","","454472.77"
"2025-02-24","2025-02-24","SF FuneralFDC00000005F1K250224","","31.63","","454504.4"
"2025-02-24","2025-02-24","SF FuneralFDC00000005NT1250224","","31.63","","454536.03"
"2025-02-24","2025-02-24","SF FuneralFDC00000007BGG250223","","31.63","","454567.66"
"2025-02-24","2025-02-24","SF FuneralFDC000000086PW250223","","31.63","","454599.29"
"2025-02-24","2025-02-24","SF FuneralFDC000000086PX250223","","31.63","","454630.92"
"2025-02-24","2025-02-24","SF FuneralF831617       250224","","31.63","","454662.55"
"2025-02-24","2025-02-24","SF FuneralF1108567      250224","","31.63","","454694.18"
"2025-02-24","2025-02-24","SF FuneralF1117477      250224","","31.63","","454725.81"
"2025-02-24","2025-02-24","SF FuneralF1128005      250224","","31.63","","454757.44"
"2025-02-24","2025-02-24","SF FuneralF987064       250224","","126.5","","454883.94"
"2025-02-24","2025-02-24","SF FuneralFDC0000000JC4J250224","","126.5","","455010.44"
"2025-02-24","2025-02-24","SF FuneralF1112428      250224","","126.5","","455136.94"
"2025-02-24","2025-02-24","SF FuneralF1132067      250224","","63.25","","455200.19"
"2025-02-24","2025-02-17","SF FuneralFDC00000005R60250217","","126.5","","455326.69"
"2025-02-24","2025-02-17","SF FuneralFDC0000000PHBH250217","","126.5","","455453.19"
"2025-02-24","2025-02-19","SF FuneralF980614       250219","","126.5","","455579.69"
"2025-02-24","2025-02-20","SF FuneralFDC00000005XTB250220","","126.5","","455706.19"
"2025-02-24","2025-02-20","SF FuneralFDC00000005XWD250220","","126.5","","455832.69"
"2025-02-24","2025-02-20","SF FuneralFDC00000005YBX250220","","126.5","","455959.19"
"2025-02-24","2025-02-20","SF FuneralFDC00000005ZWQ250220","","126.5","","456085.69"
"2025-02-24","2025-02-20","SF FuneralFDC00000006571250220","","126.5","","456212.19"
"2025-02-24","2025-02-20","SF FuneralFDC00000006NRK250220","","191.5","","456403.69"
"2025-02-24","2025-02-20","SF FuneralFDC00000007TDY250220","","126.5","","456530.19"
"2025-02-24","2025-02-20","SF FuneralFDC000000081LH250220","","126.5","","456656.69"
"2025-02-24","2025-02-20","SF FuneralFDC00000008HV1250220","","126.5","","456783.19"
"2025-02-24","2025-02-20","SF FuneralFDC00000008VQQ250220","","126.5","","456909.69"
"2025-02-24","2025-02-20","SF FuneralFDC00000008X0L250220","","126.5","","457036.19"
"2025-02-24","2025-02-20","SF FuneralFDC0000000B3QN250220","","126.5","","457162.69"
"2025-02-24","2025-02-20","SF FuneralF901253       250220","","126.5","","457289.19"
"2025-02-24","2025-02-20","SF FuneralF1108151      250220","","126.5","","457415.69"
"2025-02-24","2025-02-20","SF FuneralF1108922      250220","","126.5","","457542.19"
"2025-02-24","2025-02-20","SF FuneralF1112198      250220","","126.5","","457668.69"
"2025-02-24","2025-02-20","SF FuneralF1124829      250220","","126.5","","457795.19"
"2025-02-24","2025-02-21","SF FuneralFDC000000030TV250221","","220","","458015.19"
"2025-02-24","2025-02-21","SF FuneralFDC0000000387Y250221","","220","","458235.19"
"2025-02-24","2025-02-21","SF FuneralFDC00000005YCK250221","","126.5","","458361.69"
"2025-02-24","2025-02-21","SF FuneralFDC000000061BF250221","","126.5","","458488.19"
"2025-02-24","2025-02-21","SF FuneralFDC00000007QP1250221","","126.5","","458614.69"
"2025-02-24","2025-02-21","SF FuneralFDC000000087ZF250221","","126.5","","458741.19"
"2025-02-24","2025-02-21","SF FuneralF812915       250221","","126.5","","458867.69"
"2025-02-24","2025-02-21","SF FuneralF785875       250221","","451.5","","459319.19"
"2025-02-24","2025-02-21","SF FuneralFDC0000000BH7D250221","","126.5","","459445.69"
"2025-02-24","2025-02-21","SF FuneralF989666       250222","","126.5","","459572.19"
"2025-02-24","2025-02-21","SF FuneralF1111957      250221","","126.5","","459698.69"
"2025-02-24","2025-02-21","SF FuneralFDC0000000N3BQ250221","","126.5","","459825.19"
"2025-02-24","2025-02-21","SF FuneralF1112578      250221","","126.5","","459951.69"
"2025-02-24","2025-02-21","SF FuneralF1115784      250221","","126.5","","460078.19"
"2025-02-24","2025-02-21","SF FuneralF1130767      250221","","126.5","","460204.69"
"2025-02-24","2025-02-21","SF FuneralF1132250      250221","","126.5","","460331.19"
"2025-02-24","2025-02-22","SF FuneralFDC0000000308B250222","","220","","460551.19"
"2025-02-24","2025-02-22","SF FuneralFDC00000005FXR250222","","63.25","","460614.44"
"2025-02-24","2025-02-22","SF FuneralFDC00000005ZTF250222","","126.5","","460740.94"
"2025-02-24","2025-02-22","SF FuneralFDC00000006CQ6250222","","126.5","","460867.44"
"2025-02-24","2025-02-22","SF FuneralFDC00000006SVG250222","","126.5","","460993.94"
"2025-02-24","2025-02-22","SF FuneralFDC00000007592250222","","126.5","","461120.44"
"2025-02-24","2025-02-22","SF FuneralFDC00000008FPT250222","","126.5","","461246.94"
"2025-02-24","2025-02-22","SF FuneralF778086       250222","","191.5","","461438.44"
"2025-02-24","2025-02-22","SF FuneralF830666       250222","","126.5","","461564.94"
"2025-02-24","2025-02-22","SF FuneralF1052647      250222","","126.5","","461691.44"
"2025-02-24","2025-02-22","SF FuneralF1112188      250222","","126.5","","461817.94"
"2025-02-24","2025-02-22","SF FuneralFDC0000000NFML250222","","126.5","","461944.44"
"2025-02-24","2025-02-22","SF FuneralFDC0000000NVD4250222","","126.5","","462070.94"
"2025-02-24","2025-02-22","SF FuneralF1124390      250222","","126.5","","462197.44"
"2025-02-24","2025-02-22","SF FuneralF1131125      250222","","126.5","","462323.94"
"2025-02-24","2025-02-24","SF FuneralFDC00000005P9W250224","","126.5","","462450.44"
"2025-02-24","2025-02-24","SF FuneralFDC00000006K1N250223","","126.5","","462576.94"
"2025-02-24","2025-02-24","SF FuneralF813256       250224","","126.5","","462703.44"
"2025-02-24","2025-02-24","SF FuneralF819950       250224","","63.25","","462766.69"
"2025-02-24","2025-02-24","SF FuneralF1104033      250224","","63.25","","462829.94"
"2025-02-24","2025-02-24","SF FuneralFDC0000000M9K6250224","","63.25","","462893.19"
"2025-02-24","2025-02-24","SF FuneralFDC000000050LT250223","","126.5","","463019.69"
"2025-02-24","2025-02-24","SF FuneralFDC0000000570D250224","","126.5","","463146.19"
"2025-02-24","2025-02-24","SF FuneralFDC00000006Z5F250224","","126.5","","463272.69"
"2025-02-24","2025-02-24","SF FuneralFDC00000007L44250224","","126.5","","463399.19"
"2025-02-24","2025-02-24","SF FuneralF794288       250224","","126.5","","463525.69"
"2025-02-24","2025-02-24","SF FuneralF801478       250223","","126.5","","463652.19"
"2025-02-24","2025-02-24","SF FuneralF805058       250223","","126.5","","463778.69"
"2025-02-24","2025-02-24","SF FuneralF805647       250223","","126.5","","463905.19"
"2025-02-24","2025-02-24","SF FuneralF823087       250224","","126.5","","464031.69"
"2025-02-24","2025-02-24","SF FuneralF844118       250222","","126.5","","464158.19"
"2025-02-24","2025-02-24","SF FuneralF981550       250224","","126.5","","464284.69"
"2025-02-24","2025-02-24","SF FuneralF992458       250224","","126.5","","464411.19"
"2025-02-24","2025-02-24","SF FuneralF992520       250224","","126.5","","464537.69"
"2025-02-24","2025-02-24","SF FuneralFDC000000060QL250223","","126.5","","464664.19"
"2025-02-24","2025-02-24","SF FuneralF834561       250224","","126.5","","464790.69"
"2025-02-24","2025-02-24","SF FuneralFDC00000006KCD250223","","126.5","","464917.19"
"2025-02-24","2025-02-24","SF FuneralFDC00000006R21250224","","126.5","","465043.69"
"2025-02-24","2025-02-24","SF FuneralFDC00000006VRS250224","","126.5","","465170.19"
"2025-02-24","2025-02-24","SF FuneralFDC000000076M4250223","","126.5","","465296.69"
"2025-02-24","2025-02-24","SF FuneralFDC00000007F0W250224","","126.5","","465423.19"
"2025-02-24","2025-02-24","SF FuneralFDC00000007NXK250224","","126.5","","465549.69"
"2025-02-24","2025-02-24","SF FuneralF1108586      250224","","126.5","","465676.19"
"2025-02-24","2025-02-24","SF FuneralFDC0000000NBRX250224","","126.5","","465802.69"
"2025-02-24","2025-02-24","SF FuneralF1115885      250224","","126.5","","465929.19"
"2025-02-24","2025-02-24","SF FuneralFDC0000000NLPN250224","","63.25","","465992.44"
"2025-02-24","2025-02-24","SF FuneralFDC0000000LF3C250224","","126.5","","466118.94"
"2025-02-24","2025-02-21","SF FuneralFDC00000005CSP250221","","63.25","","466182.19"
"2025-02-24","2025-02-24","SF FuneralF805990       250224","","126.5","","466308.69"
"2025-02-24","2025-02-24","SF FuneralFDC00000009PLP250223","","191.5","","466500.19"
"2025-02-24","2025-02-24","SF FuneralF1132407      250224","","126.5","","466626.69"
"2025-02-24","2025-02-20","SF FuneralF815134       250220","","126.5","","466753.19"
"2025-02-24","2025-02-20","SF FuneralF1020456      250220","","126.5","","466879.69"
"2025-02-24","2025-02-20","SF FuneralF1061510      250220","","126.5","","467006.19"
"2025-02-24","2025-02-20","SF FuneralF1120926      250220","","126.5","","467132.69"
"2025-02-24","2025-02-24","SF FuneralF787015       250224","","126.5","","467259.19"
"2025-02-24","2025-02-24","SF FuneralFDC0000000MR2H250224","","31.63","","467290.82"
"2025-02-24","2025-02-22","SF FuneralF1054602      250222","","126.5","","467417.32"
"2025-02-24","2025-02-22","SF FuneralFDC0000000KJN0250222","","126.5","","467543.82"
"2025-02-24","2025-02-22","SF FuneralF1060948      250222","","126.5","","467670.32"
"2025-02-24","2025-02-21","SF FuneralFDC00000005TX1250221","","31.63","","467701.95"
"2025-02-24","2025-02-21","SF FuneralFDC00000005XWC250221","","126.5","","467828.45"
"2025-02-24","2025-02-21","SF FuneralFDC00000006NFW250221","","31.63","","467860.08"
"2025-02-24","2025-02-21","SF FuneralFDC00000006NJG250221","","126.5","","467986.58"
"2025-02-24","2025-02-21","SF FuneralF779346       250221","","31.63","","468018.21"
"2025-02-24","2025-02-21","SF FuneralF980425       250222","","126.5","","468144.71"
"2025-02-24","2025-02-21","SF FuneralF987777       250221","","126.5","","468271.21"
"2025-02-24","2025-02-21","SF FuneralFDC0000000L8NN250221","","31.63","","468302.84"
"2025-02-24","2025-02-24","SF FuneralFDC000000096XP250223","","126.5","","468429.34"
"2025-02-24","2025-02-24","SF FuneralF840907       250224","","126.5","","468555.84"
"2025-02-24","2025-02-24","SF FuneralF844597       250224","","63.25","","468619.09"
"2025-02-24","2025-02-24","SF FuneralFDC0000000G827250222","","126.5","","468745.59"
"2025-02-24","2025-02-24","SF FuneralF1061017      250224","","126.5","","468872.09"
"2025-02-24","2025-02-24","SF FuneralF1131274      250224","","126.5","","468998.59"
"2025-02-24","2025-02-24","SF FuneralFDC000000060ZT250223","","126.5","","469125.09"
"2025-02-24","2025-02-24","SF FuneralFDC00000006354250224","","126.5","","469251.59"
"2025-02-24","2025-02-24","SF FuneralFDC000000089G2250223","","31.63","","469283.22"
"2025-02-24","2025-02-24","SF FuneralF814476       250224","","126.5","","469409.72"
"2025-02-24","2025-02-24","SF FuneralF1125114      250224","","31.63","","469441.35"
"2025-02-24","2025-02-24","SF FuneralF1127801      250224","","31.63","","469472.98"
"2025-02-24","2025-02-24","SF FuneralFDC00000006CWF250223","","126.5","","469599.48"
"2025-02-24","2025-02-19","SF FuneralFDC000000030VF250219","","220","","469819.48"
"2025-02-24","2025-02-20","SF FuneralFDC0000000830B250220","","126.5","","469945.98"
"2025-02-24","2025-02-20","SF FuneralF810906       250220","","126.5","","470072.48"
"2025-02-24","2025-02-20","SF FuneralF1060162      250220","","126.5","","470198.98"
"2025-02-24","2025-02-21","SF FuneralFDC00000007Q2S250221","","126.5","","470325.48"
"2025-02-24","2025-02-21","SF FuneralF842737       250221","","31.63","","470357.11"
